area_id,occurrence_index,instance_name,resource_resref,resource_kind,x,y,cell_x,cell_y,sequence,initial_frame,flags_hex,palette_mode,palette_resref
AR0903,25,FLAME2S,FLAME2S,BAM,1429,537,22,8,0,0,0x00001803,embedded,
AR0903,26,FLAME2S,FLAME2S,BAM,1291,642,20,10,0,0,0x00001803,embedded,
AR0903,27,FLAME2S,FLAME2S,BAM,1282,647,20,10,0,0,0x00001803,embedded,
AR0903,28,FLAME2S,FLAME2S,BAM,1274,642,19,10,0,0,0x00001803,embedded,
AR0903,29,FLAME2S,FLAME2S,BAM,1106,757,17,11,0,0,0x00001803,embedded,
AR0903,30,FLAME2S,FLAME2S,BAM,1098,762,17,11,0,0,0x00001803,embedded,
AR0903,31,FLAME2S,FLAME2S,BAM,1090,757,17,11,0,0,0x00001803,embedded,
AR0903,32,FLAME2S,FLAME2S,BAM,940,871,14,13,0,0,0x00001803,embedded,
AR0903,33,FLAME2S,FLAME2S,BAM,931,876,14,13,0,0,0x00001803,embedded,
AR0903,34,FLAME2S,FLAME2S,BAM,923,871,14,13,0,0,0x00001803,embedded,
AR0903,35,FLAME2S,FLAME2S,BAM,783,983,12,15,0,0,0x00001803,embedded,
AR0903,36,FLAME2S,FLAME2S,BAM,774,987,12,15,0,0,0x00001803,embedded,
AR0903,37,FLAME2S,FLAME2S,BAM,766,983,11,15,0,0,0x00001803,embedded,
AR0903,38,FLAME2S,FLAME2S,BAM,874,536,13,8,0,0,0x00001803,embedded,
AR0903,39,FLAME2S,FLAME2S,BAM,865,541,13,8,0,0,0x00001803,embedded,
AR0903,40,FLAME2S,FLAME2S,BAM,856,536,13,8,0,0,0x00001803,embedded,
AR0903,41,FLAME2S,FLAME2S,BAM,771,609,12,9,0,0,0x00001803,embedded,
AR0903,42,FLAME2S,FLAME2S,BAM,762,614,11,9,0,0,0x00001803,embedded,
AR0903,43,FLAME2S,FLAME2S,BAM,753,609,11,9,0,0,0x00001803,embedded,
AR0903,44,FLAME2S,FLAME2S,BAM,1054,1517,16,23,0,0,0x00001803,embedded,
AR0903,45,FLAME2S,FLAME2S,BAM,1063,1517,16,23,0,0,0x00001803,embedded,
AR0903,46,FLAME2S,FLAME2S,BAM,1072,1520,16,23,0,0,0x00001803,embedded,
AR0903,47,FLAME2S,FLAME2S,BAM,1079,1524,16,23,0,0,0x00001803,embedded,
AR0903,48,FLAME2S,FLAME2S,BAM,1083,1531,16,23,0,0,0x00001803,embedded,
AR0903,49,FLAME2S,FLAME2S,BAM,1082,1538,16,24,0,0,0x00001803,embedded,
AR0903,50,FLAME2S,FLAME2S,BAM,1079,1545,16,24,0,0,0x00001803,embedded,
AR0903,51,FLAME2S,FLAME2S,BAM,1073,1550,16,24,0,0,0x00001803,embedded,
AR0903,52,FLAME2S,FLAME2S,BAM,1065,1554,16,24,0,0,0x00001803,embedded,
AR0903,53,FLAME2S,FLAME2S,BAM,1056,1556,16,24,0,0,0x00001803,embedded,
AR0903,54,FLAME2S,FLAME2S,BAM,1046,1555,16,24,0,0,0x00001803,embedded,
AR0903,55,FLAME2S,FLAME2S,BAM,1038,1553,16,24,0,0,0x00001803,embedded,
AR0903,56,FLAME2S,FLAME2S,BAM,1031,1547,16,24,0,0,0x00001803,embedded,
AR0903,57,FLAME2S,FLAME2S,BAM,1026,1539,16,24,0,0,0x00001803,embedded,
AR0903,58,FLAME2S,FLAME2S,BAM,1028,1531,16,23,0,0,0x00001803,embedded,
AR0903,59,FLAME2S,FLAME2S,BAM,1036,1525,16,23,0,0,0x00001803,embedded,
AR0903,60,FLAME2S,FLAME2S,BAM,1044,1520,16,23,0,0,0x00001803,embedded,
AR0905,1,FLAME2S,FLAME2S,BAM,598,151,9,2,0,0,0x00001003,embedded,
AR0905,2,FLAME2S,FLAME2S,BAM,452,395,7,6,0,0,0x00001003,embedded,
AR0905,3,FLAME2S,FLAME2S,BAM,807,201,12,3,0,0,0x00001003,embedded,
AR0905,4,FLAME2S,FLAME2S,BAM,753,359,11,5,0,0,0x00001003,embedded,
AR0905,5,FLAME2S,FLAME2S,BAM,1110,367,17,5,0,0,0x00001003,embedded,
AR0905,6,FLAME2S,FLAME2S,BAM,645,438,10,6,0,0,0x00001003,embedded,
AR0905,7,FLAME2S,FLAME2S,BAM,511,666,7,10,0,0,0x00001003,embedded,
AR0905,8,FLAME2S,FLAME2S,BAM,348,647,5,10,0,0,0x00001003,embedded,
AR0905,9,FLAME2S,FLAME2S,BAM,98,501,1,7,0,0,0x00001003,embedded,
AR0905,10,FLAME2S,FLAME2S,BAM,331,333,5,5,0,0,0x00001003,embedded,
AR0906,0,FLAME2S,FLAME2S,BAM,1463,505,22,7,0,0,0x00001043,embedded,
AR0906,1,FLAME2S,FLAME2S,BAM,1596,444,24,6,0,0,0x00001043,embedded,
AR0906,2,FLAME2S,FLAME2S,BAM,1596,112,24,1,0,0,0x00001043,embedded,
AR0906,3,FLAME2S,FLAME2S,BAM,1606,120,25,1,0,0,0x00001043,embedded,
AR0906,4,FLAME2S,FLAME2S,BAM,1744,217,27,3,0,0,0x00001043,embedded,
AR0906,5,FLAME2S,FLAME2S,BAM,1754,224,27,3,0,0,0x00001043,embedded,
AR0906,6,FLAME2S,FLAME2S,BAM,1800,451,28,7,0,0,0x00001043,embedded,
AR0906,7,FLAME2S,FLAME2S,BAM,1810,444,28,6,0,0,0x00001043,embedded,
AR0906,8,FLAME2S,FLAME2S,BAM,1643,563,25,8,0,0,0x00001043,embedded,
AR0906,9,FLAME2S,FLAME2S,BAM,1653,556,25,8,0,0,0x00001043,embedded,
AR0906,10,FLAME2S,FLAME2S,BAM,2047,435,31,6,0,0,0x00001043,embedded,
AR0906,11,FLAME2S,FLAME2S,BAM,2057,442,32,6,0,0,0x00001043,embedded,
AR0906,12,FLAME2S,FLAME2S,BAM,1894,527,29,8,0,0,0x00001043,embedded,
AR0906,13,FLAME2S,FLAME2S,BAM,1902,529,29,8,0,0,0x00001043,embedded,
AR0906,14,FLAME2S,FLAME2S,BAM,1909,532,29,8,0,0,0x00001043,embedded,
AR0906,15,FLAME2S,FLAME2S,BAM,1914,537,29,8,0,0,0x00001043,embedded,
AR0906,16,FLAME2S,FLAME2S,BAM,1916,543,29,8,0,0,0x00001043,embedded,
AR0906,17,FLAME2S,FLAME2S,BAM,1914,549,29,8,0,0,0x00001043,embedded,
AR0906,18,FLAME2S,FLAME2S,BAM,1911,554,29,8,0,0,0x00001043,embedded,
AR0906,19,FLAME2S,FLAME2S,BAM,1905,558,29,8,0,0,0x00001043,embedded,
AR0906,20,FLAME2S,FLAME2S,BAM,1898,561,29,8,0,0,0x00001043,embedded,
AR0906,21,FLAME2S,FLAME2S,BAM,1893,563,29,8,0,0,0x00001043,embedded,
AR0906,22,FLAME2S,FLAME2S,BAM,1884,561,29,8,0,0,0x00001043,embedded,
AR0906,23,FLAME2S,FLAME2S,BAM,1877,557,29,8,0,0,0x00001043,embedded,
AR0906,24,FLAME2S,FLAME2S,BAM,1870,551,29,8,0,0,0x00001043,embedded,
AR0906,25,FLAME2S,FLAME2S,BAM,1870,544,29,8,0,0,0x00001043,embedded,
AR0906,26,FLAME2S,FLAME2S,BAM,1873,535,29,8,0,0,0x00001043,embedded,
AR0906,27,FLAME2S,FLAME2S,BAM,1886,528,29,8,0,0,0x00001043,embedded,
AR0906,28,FLAME2S,FLAME2S,BAM,1878,530,29,8,0,0,0x00001043,embedded,
AR0906,29,FLAME2S,FLAME2S,BAM,1811,579,28,9,0,0,0x00001043,embedded,
AR0906,30,FLAME2S,FLAME2S,BAM,1819,578,28,9,0,0,0x00001043,embedded,
AR0906,31,FLAME2S,FLAME2S,BAM,1827,580,28,9,0,0,0x00001043,embedded,
AR0906,32,FLAME2S,FLAME2S,BAM,1834,584,28,9,0,0,0x00001043,embedded,
AR0906,33,FLAME2S,FLAME2S,BAM,1839,589,28,9,0,0,0x00001043,embedded,
AR0906,34,FLAME2S,FLAME2S,BAM,1841,596,28,9,0,0,0x00001043,embedded,
AR0906,35,FLAME2S,FLAME2S,BAM,1841,601,28,9,0,0,0x00001043,embedded,
AR0906,36,FLAME2S,FLAME2S,BAM,1803,582,28,9,0,0,0x00001043,embedded,
AR0906,37,FLAME2S,FLAME2S,BAM,1798,586,28,9,0,0,0x00001043,embedded,
AR0906,38,FLAME2S,FLAME2S,BAM,1794,591,28,9,0,0,0x00001043,embedded,
AR0906,39,FLAME2S,FLAME2S,BAM,1794,599,28,9,0,0,0x00001043,embedded,
AR0906,40,FLAME2S,FLAME2S,BAM,1796,604,28,9,0,0,0x00001043,embedded,
AR0906,41,FLAME2S,FLAME2S,BAM,1800,609,28,9,0,0,0x00001043,embedded,
AR0906,42,FLAME2S,FLAME2S,BAM,1808,612,28,9,0,0,0x00001043,embedded,
AR0906,43,FLAME2S,FLAME2S,BAM,1815,614,28,9,0,0,0x00001043,embedded,
AR0906,44,FLAME2S,FLAME2S,BAM,1823,612,28,9,0,0,0x00001043,embedded,
AR0906,45,FLAME2S,FLAME2S,BAM,1830,609,28,9,0,0,0x00001043,embedded,
AR0906,46,FLAME2S,FLAME2S,BAM,1837,604,28,9,0,0,0x00001043,embedded,
AR0906,47,FLAME2S,FLAME2S,BAM,1889,790,29,12,0,0,0x00001043,embedded,
AR0906,48,FLAME2S,FLAME2S,BAM,1899,784,29,12,0,0,0x00001043,embedded,
AR0906,49,FLAME2S,FLAME2S,BAM,2035,686,31,10,0,0,0x00001043,embedded,
AR0906,50,FLAME2S,FLAME2S,BAM,2025,693,31,10,0,0,0x00001003,embedded,
AR0906,51,FLAME2S,FLAME2S,BAM,2198,572,34,8,0,0,0x00001043,embedded,
AR0906,52,FLAME2S,FLAME2S,BAM,2188,579,34,9,0,0,0x00001003,embedded,
AR0906,53,FLAME2S,FLAME2S,BAM,2329,635,36,9,0,0,0x00001043,embedded,
AR0906,54,FLAME2S,FLAME2S,BAM,2339,642,36,10,0,0,0x00001043,embedded,
AR0906,55,FLAME2S,FLAME2S,BAM,2392,678,37,10,0,0,0x00001043,embedded,
AR0906,56,FLAME2S,FLAME2S,BAM,2402,685,37,10,0,0,0x00001043,embedded,
AR0906,57,FLAME2S,FLAME2S,BAM,2203,792,34,12,0,0,0x00001043,embedded,
AR0906,58,FLAME2S,FLAME2S,BAM,1361,1009,21,15,0,0,0x00001043,embedded,
AR0906,59,FLAME2S,FLAME2S,BAM,1351,1015,21,15,0,0,0x00001043,embedded,
AR0906,60,FLAME2S,FLAME2S,BAM,1342,1009,20,15,0,0,0x00001043,embedded,
AR0906,61,FLAME2S,FLAME2S,BAM,1493,1132,23,17,0,0,0x00001043,embedded,
AR0906,62,FLAME2S,FLAME2S,BAM,1167,903,18,14,0,0,0x00001043,embedded,
AR0906,63,FLAME2S,FLAME2S,BAM,456,1229,7,19,0,0,0x00001043,embedded,
AR0906,64,FLAME2S,FLAME2S,BAM,615,1356,9,21,0,0,0x00001043,embedded,
AR0907,24,FLAME2S,FLAME2S,BAM,1262,924,19,14,0,0,0x00001043,embedded,
AR0907,25,FLAME2S,FLAME2S,BAM,1380,952,21,14,0,0,0x00001043,embedded,
AR0907,26,FLAME2S,FLAME2S,BAM,1214,1086,18,16,0,0,0x00001043,embedded,
AR0907,27,FLAME2S,FLAME2S,BAM,1592,1052,24,16,0,0,0x00001043,embedded,
AR0907,28,FLAME2S,FLAME2S,BAM,1602,1057,25,16,0,0,0x00001043,embedded,
AR0907,29,FLAME2S,FLAME2S,BAM,1611,1051,25,16,0,0,0x00001043,embedded,
AR0907,30,FLAME2S,FLAME2S,BAM,1428,1204,22,18,0,0,0x00001043,embedded,
AR0907,31,FLAME2S,FLAME2S,BAM,384,1139,6,17,0,0,0x00001043,embedded,
AR0907,32,FLAME2S,FLAME2S,BAM,441,1103,6,17,0,0,0x00001043,embedded,
AR0907,33,FLAME2S,FLAME2S,BAM,151,1038,2,16,0,0,0x00001043,embedded,
AR0907,34,FLAME2S,FLAME2S,BAM,161,1032,2,16,0,0,0x00001043,embedded,
AR0907,35,FLAME2S,FLAME2S,BAM,299,932,4,14,0,0,0x00001043,embedded,
AR0907,36,FLAME2S,FLAME2S,BAM,309,926,4,14,0,0,0x00001043,embedded,
AR0907,37,FLAME2S,FLAME2S,BAM,532,954,8,14,0,0,0x00001043,embedded,
AR0907,38,FLAME2S,FLAME2S,BAM,541,962,8,15,0,0,0x00001043,embedded,
AR0907,39,FLAME2S,FLAME2S,BAM,653,1041,10,16,0,0,0x00001043,embedded,
AR0907,40,FLAME2S,FLAME2S,BAM,663,1047,10,16,0,0,0x00001043,embedded,
AR0907,41,FLAME2S,FLAME2S,BAM,612,1247,9,19,0,0,0x00001043,embedded,
AR0907,42,FLAME2S,FLAME2S,BAM,622,1241,9,19,0,0,0x00001043,embedded,
AR0907,43,FLAME2S,FLAME2S,BAM,864,1315,13,20,0,0,0x00001043,embedded,
AR0907,44,FLAME2S,FLAME2S,BAM,874,1309,13,20,0,0,0x00001043,embedded,
AR0907,45,FLAME2S,FLAME2S,BAM,1024,1610,16,25,0,0,0x00001043,embedded,
AR0907,46,FLAME2S,FLAME2S,BAM,1215,1598,18,24,0,0,0x00001043,embedded,
AR0907,47,FLAME2S,FLAME2S,BAM,1210,1390,18,21,0,0,0x00001043,embedded,
AR0907,48,FLAME2S,FLAME2S,BAM,1295,1389,20,21,0,0,0x00001043,embedded,
AR0907,49,FLAME2S,FLAME2S,BAM,1305,1397,20,21,0,0,0x00001043,embedded,
AR0907,50,FLAME2S,FLAME2S,BAM,2174,928,33,14,0,0,0x00001043,embedded,
AR0907,51,FLAME2S,FLAME2S,BAM,2263,773,35,12,0,0,0x00001043,embedded,
AR0907,52,FLAME2S,FLAME2S,BAM,1806,699,28,10,0,0,0x00001043,embedded,
AR1001,1,FLAME2S,FLAME2S,BAM,598,151,9,2,0,0,0x00001003,embedded,
AR1001,2,FLAME2S,FLAME2S,BAM,452,395,7,6,0,0,0x00001003,embedded,
AR1001,3,FLAME2S,FLAME2S,BAM,807,201,12,3,0,0,0x00001003,embedded,
AR1001,4,FLAME2S,FLAME2S,BAM,753,359,11,5,0,0,0x00001003,embedded,
AR1001,5,FLAME2S,FLAME2S,BAM,1110,367,17,5,0,0,0x00001003,embedded,
AR1001,6,FLAME2S,FLAME2S,BAM,645,438,10,6,0,0,0x00001003,embedded,
AR1001,7,FLAME2S,FLAME2S,BAM,511,666,7,10,0,0,0x00001003,embedded,
AR1001,8,FLAME2S,FLAME2S,BAM,348,647,5,10,0,0,0x00001003,embedded,
AR1001,9,FLAME2S,FLAME2S,BAM,98,501,1,7,0,0,0x00001003,embedded,
AR1001,10,FLAME2S,FLAME2S,BAM,331,333,5,5,0,0,0x00001003,embedded,
AR1003,1,FLAME2S,FLAME2S,BAM,478,113,7,1,0,0,0x00001003,embedded,
AR1003,2,FLAME2S,FLAME2S,BAM,376,349,5,5,0,0,0x00001003,embedded,
AR1003,3,FLAME2S,FLAME2S,BAM,255,270,3,4,0,0,0x00001043,embedded,
AR1003,4,FLAME2S,FLAME2S,BAM,777,344,12,5,0,0,0x00001103,embedded,
AR1003,5,FLAME2S,FLAME2S,BAM,362,494,5,7,0,0,0x00001103,embedded,
AR1003,6,FLAME2S,FLAME2S,BAM,860,432,13,6,0,0,0x00001103,embedded,
AR1003,7,FLAME2S,FLAME2S,BAM,547,597,8,9,0,0,0x00001103,embedded,
AR1004,0,FLAME2S,FLAME2S,BAM,193,261,3,4,0,0,0x00001003,embedded,
AR1004,1,FLAME2S,FLAME2S,BAM,311,489,4,7,0,0,0x00001103,embedded,
AR1004,2,FLAME2S,FLAME2S,BAM,453,388,7,6,0,0,0x00001143,embedded,
AR1004,3,FLAME2S,FLAME2S,BAM,598,386,9,6,0,0,0x00001143,embedded,
AR1004,4,FLAME2S,FLAME2S,BAM,749,493,11,7,0,0,0x00001143,embedded,
AR1004,5,FLAME2S,FLAME2S,BAM,799,372,12,5,0,0,0x00001143,embedded,
AR1004,6,FLAME2S,FLAME2S,BAM,906,296,14,4,0,0,0x00001143,embedded,
AR1004,7,FLAME2S,FLAME2S,BAM,882,163,13,2,0,0,0x00001003,embedded,
AR1004,8,FLAME2S,FLAME2S,BAM,614,131,9,2,0,0,0x00001003,embedded,
AR1004,10,FLAME2S,FLAME2S,BAM,382,277,5,4,0,0,0x00001003,embedded,
AR1004,11,FLAME2S,FLAME2S,BAM,976,424,15,6,0,0,0x00001103,embedded,
AR1006,1,FLAME2S,FLAME2S,BAM,598,151,9,2,0,0,0x00001003,embedded,
AR1006,2,FLAME2S,FLAME2S,BAM,452,395,7,6,0,0,0x00001003,embedded,
AR1006,3,FLAME2S,FLAME2S,BAM,807,201,12,3,0,0,0x00001003,embedded,
AR1006,4,FLAME2S,FLAME2S,BAM,753,359,11,5,0,0,0x00001003,embedded,
AR1006,5,FLAME2S,FLAME2S,BAM,1110,367,17,5,0,0,0x00001003,embedded,
AR1006,6,FLAME2S,FLAME2S,BAM,645,438,10,6,0,0,0x00001003,embedded,
AR1006,7,FLAME2S,FLAME2S,BAM,511,666,7,10,0,0,0x00001003,embedded,
AR1006,8,FLAME2S,FLAME2S,BAM,348,647,5,10,0,0,0x00001003,embedded,
AR1006,9,FLAME2S,FLAME2S,BAM,98,501,1,7,0,0,0x00001003,embedded,
AR1006,10,FLAME2S,FLAME2S,BAM,331,333,5,5,0,0,0x00001003,embedded,
AR1007,1,FLAME2S,FLAME2S,BAM,598,151,9,2,0,0,0x00001003,embedded,
AR1007,2,FLAME2S,FLAME2S,BAM,452,395,7,6,0,0,0x00001003,embedded,
AR1007,3,FLAME2S,FLAME2S,BAM,807,201,12,3,0,0,0x00001003,embedded,
AR1007,4,FLAME2S,FLAME2S,BAM,753,359,11,5,0,0,0x00001003,embedded,
AR1007,5,FLAME2S,FLAME2S,BAM,1110,367,17,5,0,0,0x00001003,embedded,
AR1007,6,FLAME2S,FLAME2S,BAM,645,438,10,6,0,0,0x00001003,embedded,
AR1007,7,FLAME2S,FLAME2S,BAM,511,666,7,10,0,0,0x00001003,embedded,
AR1007,8,FLAME2S,FLAME2S,BAM,348,647,5,10,0,0,0x00001003,embedded,
AR1007,9,FLAME2S,FLAME2S,BAM,98,501,1,7,0,0,0x00001003,embedded,
AR1007,10,FLAME2S,FLAME2S,BAM,331,333,5,5,0,0,0x00001003,embedded,
AR1009,1,FLAME2S,FLAME2S,BAM,598,151,9,2,0,0,0x00001003,embedded,
AR1009,2,FLAME2S,FLAME2S,BAM,452,395,7,6,0,0,0x00001003,embedded,
AR1009,3,FLAME2S,FLAME2S,BAM,807,201,12,3,0,0,0x00001003,embedded,
AR1009,4,FLAME2S,FLAME2S,BAM,753,359,11,5,0,0,0x00001003,embedded,
AR1009,5,FLAME2S,FLAME2S,BAM,1110,367,17,5,0,0,0x00001003,embedded,
AR1009,6,FLAME2S,FLAME2S,BAM,645,438,10,6,0,0,0x00001003,embedded,
AR1009,7,FLAME2S,FLAME2S,BAM,511,666,7,10,0,0,0x00001003,embedded,
AR1009,8,FLAME2S,FLAME2S,BAM,348,647,5,10,0,0,0x00001003,embedded,
AR1009,9,FLAME2S,FLAME2S,BAM,98,501,1,7,0,0,0x00001003,embedded,
AR1009,10,FLAME2S,FLAME2S,BAM,331,333,5,5,0,0,0x00001003,embedded,
AR1103,2,FLAME2S,FLAME2S,BAM,516,327,8,5,0,0,0x00001003,embedded,
AR1104,3,FLAME2S,FLAME2S,BAM,637,290,9,4,0,0,0x00001103,embedded,
AR1105,2,FLAME2S,FLAME2S,BAM,633,567,9,8,0,0,0x00001043,embedded,
AR1105,3,FLAME2S,FLAME2S,BAM,738,445,11,6,0,0,0x00001043,embedded,
AR1202,25,FLAME2S,FLAME2S,BAM,2108,741,32,11,0,0,0x00001143,embedded,
AR1302,3,FLAME2S,FLAME2S,BAM,2567,1132,40,17,0,0,0x00001043,embedded,
AR1302,4,FLAME2S,FLAME2S,BAM,2395,1168,37,18,0,0,0x00001043,embedded,
AR1302,5,FLAME2S,FLAME2S,BAM,1200,821,18,12,0,0,0x00001043,embedded,
AR1302,6,FLAME2S,FLAME2S,BAM,1203,1073,18,16,0,0,0x00001043,embedded,
AR1302,7,FLAME2S,FLAME2S,BAM,1003,937,15,14,0,0,0x00001043,embedded,
AR1303,0,FLAME2S,FLAME2S,BAM,1089,291,17,4,0,0,0x00001043,embedded,
AR1303,1,FLAME2S,FLAME2S,BAM,1175,239,18,3,0,0,0x00001043,embedded,
AR1303,2,FLAME2S,FLAME2S,BAM,1454,316,22,4,0,0,0x00001043,embedded,
AR1303,3,FLAME2S,FLAME2S,BAM,1575,633,24,9,0,0,0x00001043,embedded,
AR1303,4,FLAME2S,FLAME2S,BAM,1781,603,27,9,0,0,0x00001043,embedded,
AR1303,5,FLAME2S,FLAME2S,BAM,2167,772,33,12,0,0,0x00001043,embedded,
AR1303,6,FLAME2S,FLAME2S,BAM,1526,783,23,12,0,0,0x00001043,embedded,
AR1303,7,FLAME2S,FLAME2S,BAM,1538,946,24,14,0,0,0x00001043,embedded,
AR1303,8,FLAME2S,FLAME2S,BAM,1783,1309,27,20,0,0,0x00001043,embedded,
AR1303,9,FLAME2S,FLAME2S,BAM,2017,1368,31,21,0,0,0x00001043,embedded,
AR1303,10,FLAME2S,FLAME2S,BAM,2220,1236,34,19,0,0,0x00001043,embedded,
AR1303,11,FLAME2S,FLAME2S,BAM,1306,1348,20,21,0,0,0x00001043,embedded,
AR1303,12,FLAME2S,FLAME2S,BAM,1410,1286,22,20,0,0,0x00001043,embedded,
AR1303,13,FLAME2S,FLAME2S,BAM,1003,1133,15,17,0,0,0x00001043,embedded,
AR1303,14,FLAME2S,FLAME2S,BAM,1259,1113,19,17,0,0,0x00001043,embedded,
AR1303,15,FLAME2S,FLAME2S,BAM,1310,1147,20,17,0,0,0x00001043,embedded,
AR1303,16,FLAME2S,FLAME2S,BAM,1107,910,17,14,0,0,0x00001043,embedded,
AR1303,17,FLAME2S,FLAME2S,BAM,965,817,15,12,0,0,0x00001043,embedded,
AR1303,18,FLAME2S,FLAME2S,BAM,1235,712,19,11,0,0,0x00001043,embedded,
AR1303,19,FLAME2S,FLAME2S,BAM,249,550,3,8,0,0,0x00001043,embedded,
AR1303,20,FLAME2S,FLAME2S,BAM,429,988,6,15,0,0,0x00001043,embedded,
AR1303,21,FLAME2S,FLAME2S,BAM,532,979,8,15,0,0,0x00001043,embedded,
AR1303,22,FLAME2S,FLAME2S,BAM,627,1225,9,19,0,0,0x00001043,embedded,
AR1303,23,FLAME2S,FLAME2S,BAM,935,1445,14,22,0,0,0x00001043,embedded,
AR1303,24,FLAME2S,FLAME2S,BAM,1234,1658,19,25,0,0,0x00001043,embedded,
AR1303,25,FLAME2S,FLAME2S,BAM,1574,1692,24,26,0,0,0x00001043,embedded,
AR1303,26,FLAME2S,FLAME2S,BAM,1485,1415,23,22,0,0,0x00001043,embedded,
AR1303,27,FLAME2S,FLAME2S,BAM,1284,1132,20,17,0,0,0x00001043,embedded,
AR1303,28,FLAME2S,FLAME2S,BAM,1387,1524,21,23,0,0,0x00001043,embedded,
AR1303,29,FLAME2S,FLAME2S,BAM,2027,1233,31,19,0,0,0x00001043,embedded,
AR1303,30,FLAME2S,FLAME2S,BAM,2096,1101,32,17,0,0,0x00001043,embedded,
AR1305,0,FLAME2S,FLAME2S,BAM,836,367,13,5,0,0,0x00001003,embedded,
AR1305,1,FLAME2S,FLAME2S,BAM,1242,443,19,6,0,0,0x00001003,embedded,
AR1305,2,FLAME2S,FLAME2S,BAM,1523,750,23,11,0,0,0x00001003,embedded,
AR1305,3,FLAME2S,FLAME2S,BAM,1931,699,30,10,0,0,0x00001003,embedded,
AR1305,4,FLAME2S,FLAME2S,BAM,2045,779,31,12,0,0,0x00001003,embedded,
AR1305,5,FLAME2S,FLAME2S,BAM,1502,1215,23,18,0,0,0x00001003,embedded,
AR1305,6,FLAME2S,FLAME2S,BAM,1276,1375,19,21,0,0,0x00001003,embedded,
AR1305,7,FLAME2S,FLAME2S,BAM,910,1224,14,19,0,0,0x00001003,embedded,
AR1305,8,FLAME2S,FLAME2S,BAM,1248,980,19,15,0,0,0x00001003,embedded,
AR1306,0,FLAME2S,FLAME2S,BAM,2567,1132,40,17,0,0,0x00001003,embedded,
AR1306,1,FLAME2S,FLAME2S,BAM,2394,1168,37,18,0,0,0x00001003,embedded,
AR1306,2,FLAME2S,FLAME2S,BAM,1003,937,15,14,0,0,0x00001003,embedded,
AR1306,3,FLAME2S,FLAME2S,BAM,1200,821,18,12,0,0,0x00001003,embedded,
AR1306,4,FLAME2S,FLAME2S,BAM,1203,1073,18,16,0,0,0x00001003,embedded,
AR1307,0,FLAME2S,FLAME2S,BAM,1090,290,17,4,0,0,0x00001043,embedded,
AR1307,1,FLAME2S,FLAME2S,BAM,1175,240,18,3,0,0,0x00001043,embedded,
AR1307,2,FLAME2S,FLAME2S,BAM,1455,317,22,4,0,0,0x00001043,embedded,
AR1307,3,FLAME2S,FLAME2S,BAM,1575,634,24,9,0,0,0x00001043,embedded,
AR1307,4,FLAME2S,FLAME2S,BAM,1526,784,23,12,0,0,0x00001043,embedded,
AR1307,5,FLAME2S,FLAME2S,BAM,1781,603,27,9,0,0,0x00001043,embedded,
AR1307,6,FLAME2S,FLAME2S,BAM,1539,945,24,14,0,0,0x00001043,embedded,
AR1307,7,FLAME2S,FLAME2S,BAM,2167,772,33,12,0,0,0x00001043,embedded,
AR1307,8,FLAME2S,FLAME2S,BAM,2220,1235,34,19,0,0,0x00001043,embedded,
AR1307,9,FLAME2S,FLAME2S,BAM,2017,1369,31,21,0,0,0x00001043,embedded,
AR1307,10,FLAME2S,FLAME2S,BAM,1783,1310,27,20,0,0,0x00001043,embedded,
AR1307,11,FLAME2S,FLAME2S,BAM,1485,1415,23,22,0,0,0x00001043,embedded,
AR1307,12,FLAME2S,FLAME2S,BAM,1307,1350,20,21,0,0,0x00001043,embedded,
AR1307,13,FLAME2S,FLAME2S,BAM,1410,1286,22,20,0,0,0x00001043,embedded,
AR1307,14,FLAME2S,FLAME2S,BAM,1574,1693,24,26,0,0,0x00001043,embedded,
AR1307,15,FLAME2S,FLAME2S,BAM,1234,1657,19,25,0,0,0x00001043,embedded,
AR1307,16,FLAME2S,FLAME2S,BAM,936,1444,14,22,0,0,0x00001043,embedded,
AR1307,17,FLAME2S,FLAME2S,BAM,627,1223,9,19,0,0,0x00001043,embedded,
AR1307,18,FLAME2S,FLAME2S,BAM,429,986,6,15,0,0,0x00001043,embedded,
AR1307,19,FLAME2S,FLAME2S,BAM,532,978,8,15,0,0,0x00001043,embedded,
AR1307,20,FLAME2S,FLAME2S,BAM,1002,1133,15,17,0,0,0x00001043,embedded,
AR1307,21,FLAME2S,FLAME2S,BAM,1107,910,17,14,0,0,0x00001043,embedded,
AR1307,22,FLAME2S,FLAME2S,BAM,965,818,15,12,0,0,0x00001043,embedded,
AR1307,23,FLAME2S,FLAME2S,BAM,1235,712,19,11,0,0,0x00001043,embedded,
AR1307,24,FLAME2S,FLAME2S,BAM,1258,1113,19,17,0,0,0x00001043,embedded,
AR1307,25,FLAME2S,FLAME2S,BAM,1310,1147,20,17,0,0,0x00001043,embedded,
AR1307,26,FLAME2S,FLAME2S,BAM,248,549,3,8,0,0,0x00001043,embedded,
AR1307,27,FLAME2S,FLAME2S,BAM,1442,1073,22,16,0,0,0x00001043,embedded,
AR1307,28,FLAME2S,FLAME2S,BAM,2027,1233,31,19,0,0,0x00001043,embedded,
AR1307,29,FLAME2S,FLAME2S,BAM,2096,1100,32,17,0,0,0x00001043,embedded,
AR1307,30,FLAME2S,FLAME2S,BAM,1387,1525,21,23,0,0,0x00001043,embedded,
