asset_key,resref,origin,controller_count,controller_keys,projectile_count,projectile_keys,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,source_state,extracted_path
effects:bam:SPHOLMIG,SPHOLMIG,dedicated-effect-bif,0,,0,,BAMC,V1,12,1,data/SPELAnim.bif,0x015000AB,93594,C3DC0C725B09E3DF36C5C3011F71FE2F5A5F8A245C0742681EAB38CC0E4F42EF,available,effects/ressources/SPHOLMIG/source.bam
effects:bam:SPHOLYMT,SPHOLYMT,controller-member,1,effect:vvc:SPHOLYMT,0,,BAMC,V1,10,1,data/SPELAnim.bif,0x015000AC,61551,72C64DE63108E41EA98E7F5CBAEF8E5777AA4D54A3799A8E4A9289D301AC2DE7,available,effects/ressources/SPHOLYMT/source.bam
effects:bam:SPHOLYWD,SPHOLYWD,dedicated-effect-bif,0,,0,,BAMC,V1,27,2,data/SPELAnim.bif,0x015000AD,95519,9468359AC403964AE07676DDF1DC62BB6111C36B1B8367134E4FFD6ED2E0A4C0,available,effects/ressources/SPHOLYWD/source.bam
effects:bam:SPHORPUF,SPHORPUF,dedicated-effect-bif,0,,0,,BAMC,V1,109,2,data/SPELAnim.bif,0x015000AE,405104,91614BB9B3E754D1D3D8F721D1CCF3562E51D5E0E7EC68E3066F1848E6BD38A6,available,effects/ressources/SPHORPUF/source.bam
effects:bam:SPHRIGHT,SPHRIGHT,controller-member,1,effect:vvc:SPHLHI02,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000B0,23178,F90094602018075439A66AC892EE0F87FA91BC8C07D18E76AD24E50FDDFF8125,available,effects/ressources/SPHRIGHT/source.bam
effects:bam:SPICEIMP,SPICEIMP,dedicated-effect-bif,0,,0,,BAMC,V1,16,1,data/SPELAnim.bif,0x015000B1,38975,F3658B79AFBFF8481DD9C8483BAB27A304E1663C48ADB8D3B5CE1BA8BBC1A5F6,available,effects/ressources/SPICEIMP/source.bam
effects:bam:SPICESTM,SPICESTM,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000B2,133882,D1C57412D7A90C51D33E230258CD7C3039CFBDAFF2B13E98977BA033A97CC06F,available,effects/ressources/SPICESTM/source.bam
effects:bam:SPILLUS,SPILLUS,controller-member,1,effect:vvc:SPILLUS,0,,BAMC,V1,450,10,data/SPELAnim.bif,0x015000B3,118697,6B7F869B9A4F805BD8D35C546208A68EB7CAE8A53DB93637C0940F07388C4B7B,available,effects/ressources/SPILLUS/source.bam
effects:bam:SPILUSIO,SPILUSIO,dedicated-effect-bif,0,,0,,BAMC,V1,450,10,data/SPELAnim.bif,0x015000B4,118697,6B7F869B9A4F805BD8D35C546208A68EB7CAE8A53DB93637C0940F07388C4B7B,available,effects/ressources/SPILUSIO/source.bam
effects:bam:SPIMPFR,SPIMPFR,controller-member,1,effect:vvc:SPIMPFR,0,,BAMC,V1,59,1,data/25SpelAn.bif,0x0980000A,119487,AFAF2A45C7C74319C0663E32F7481E7612680D25745E0D2205CDEF9C42AFE0AB,available,effects/ressources/SPIMPFR/source.bam
effects:bam:SPIMPPT,SPIMPPT,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/25SpelAn.bif,0x0980000B,31033,060565F70D10D04F710E479978CE3DC1DC5DBF29B0B2787C0F87CF03441D8C0C,available,effects/ressources/SPIMPPT/source.bam
effects:bam:SPIPLAAI,SPIPLAAI,controller-member,2,effect:vvc:ICINHIT;effect:vvc:SPCL236,0,,BAMC,V1,16,1,data/SPELAnim.bif,0x015000B5,34825,5CE9CF15E26185FE27274E263778B4E7677176C9C48C980C6A3563FCA70F857B,available,effects/ressources/SPIPLAAI/source.bam
effects:bam:SPIPLARI,SPIPLARI,controller-member,1,effect:vvc:ICINTRAV,3,projectile:INSEC1;projectile:INSEC2;projectile:INSEC3,BAMC,V1,16,1,data/SPELAnim.bif,0x015000B6,34825,5CE9CF15E26185FE27274E263778B4E7677176C9C48C980C6A3563FCA70F857B,available,effects/ressources/SPIPLARI/source.bam
effects:bam:SPLASH,SPLASH,dedicated-effect-bif,0,,0,,BAMC,V1,12,1,data/MISCAnim.bif,0x013000E9,9728,7513620A0E7A2C59C7500009C2537E28CECC580277DAFF76FD96FD5F28F0152B,available,effects/ressources/SPLASH/source.bam
effects:bam:SPMAGGLO,SPMAGGLO,controller-member,2,effect:vvc:DEATHWRD;effect:vvc:SPMAGGLO,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000B9,114100,11D3B5E3C752D5CF693CE3F66171A4C2C96B357B02C78D1B406C239DD195AC70,available,effects/ressources/SPMAGGLO/source.bam
effects:bam:SPMELBD1,SPMELBD1,controller-member,1,effect:vvc:SPMELBD1,0,,BAMC,V1,50,1,data/25SpelAn.bif,0x0980000C,72252,04CB4CD457230FCC9CA1C9DCFC14EAF21C57CE18FA05D40E86430369F9386A36,available,effects/ressources/SPMELBD1/source.bam
effects:bam:SPMELBD2,SPMELBD2,controller-member,1,effect:vvc:SPMELBD2,0,,BAMC,V1,50,1,data/25SpelAn.bif,0x0980000D,274603,E4CB063DD710983165B2F12C2CFC87E841AD420AFAB9985951D432BDDEBFA2B3,available,effects/ressources/SPMELBD2/source.bam
effects:bam:SPMETSWA,SPMETSWA,controller-member,4,effect:vvc:FIRE2B;effect:vvc:SPMETSW2;effect:vvc:SPMETSW3;effect:vvc:SPMETSWA,0,,BAMC,V1,75,5,data/SPELAnim.bif,0x015000BB,28580,ACFA96659172B59A4C1F496877FFE3C14FEEB4AF7D9C75CA96FD78CACC1FBB1C,available,effects/ressources/SPMETSWA/source.bam
effects:bam:SPMETSWM,SPMETSWM,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000BC,187266,F24C4CD7C6450D27B67DF1B25F80CAC243859DF948CACCAC035D07DAF355E4F1,available,effects/ressources/SPMETSWM/source.bam
effects:bam:SPMETSWN,SPMETSWN,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000BD,62493,9763053C851ADAADDD789C3810028D91557F4DFDEF88991AF4DA757554F5C86E,available,effects/ressources/SPMETSWN/source.bam
effects:bam:SPMINDAT,SPMINDAT,controller-member,4,effect:vvc:CDHORROR;effect:vvc:SPELEMND;effect:vvc:SPFLAYER;effect:vvc:SPMINDAT,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000BE,23653,DB3CAF2775440B5233A1EDB9721CCE7C9E47D3A505F733E4BC60C46BD6EFC4D7,available,effects/ressources/SPMINDAT/source.bam
effects:bam:SPMIRROI,SPMIRROI,dedicated-effect-bif,0,,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000BF,77260,F92888EA7DAFBFDB57F3B38080B46AC0CA598E592CB2C14E0EAFB3F8D15583CC,available,effects/ressources/SPMIRROI/source.bam
effects:bam:SPMONSUM,SPMONSUM,controller-member,1,effect:vvc:SPMONSUM,0,,BAMC,V1,41,1,data/SPELAnim.bif,0x015000C0,99437,21955A74610A5D353A7B989E5292EB7A43B521151CE4215898C7BCF6A0165EAF,available,effects/ressources/SPMONSUM/source.bam
effects:bam:SPNECRO1,SPNECRO1,controller-member,1,effect:vvc:SPNECRO1,0,,BAMC,V1,93,5,data/SPELAnim.bif,0x015000C1,47854,876B896B9B88B116A66C5C498DE5B8370CD2C3EC9F7D2685545835E949A05401,available,effects/ressources/SPNECRO1/source.bam
effects:bam:SPNPOISI,SPNPOISI,dedicated-effect-bif,0,,0,,BAMC,V1,21,1,data/SPELAnim.bif,0x015000C2,51328,2F21F43FDBDDA68E1449A11C4A77C06BA8656BD6F78B60FD022571A19DB8BEF4,available,effects/ressources/SPNPOISI/source.bam
effects:bam:SPNWCHRM,SPNWCHRM,controller-member,3,effect:vvc:CDUNHVIS;effect:vvc:SPFRIEND;effect:vvc:SPNWCHRM,0,,BAMC,V1,60,1,data/SPELAnim.bif,0x015000C3,70873,CDAF296926DB34E009A01EBD664274B341C029198F6C66C82C3178433006BA08,available,effects/ressources/SPNWCHRM/source.bam
effects:bam:SPOUTA,SPOUTA,dedicated-effect-bif,0,,0,,BAMC,V1,24,3,data/MISCAnim.bif,0x013000EA,45765,F91AF1762E84FD2FEBD44BC7B99DA6B879FF74F6959D24C85EAFCE3E0EB8BECA,available,effects/ressources/SPOUTA/source.bam
effects:bam:SPPFIRAI,SPPFIRAI,dedicated-effect-bif,0,,0,,BAMC,V1,89,3,data/SPELAnim.bif,0x015000C4,169255,EF24DF1460A6DBBBCF4078535275B4FDA7F26BD4011617FB8BAF421FA7657FF5,available,effects/ressources/SPPFIRAI/source.bam
effects:bam:SPPFIRRI,SPPFIRRI,controller-member,1,effect:vvc:OHHFIRRI,0,,BAMC,V1,24,2,data/SPELAnim.bif,0x015000C5,43642,AE21CBC05FE2764C52999C3782734EE0FC3A5CF1D2FFFA632FAC3460A9F9DB92,available,effects/ressources/SPPFIRRI/source.bam
effects:bam:SPPFIRXI,SPPFIRXI,dedicated-effect-bif,0,,0,,BAMC,V1,28,1,data/SPELAnim.bif,0x015000C6,151017,3E671D211B00E8AB9DA63FEE62D0D5AF6BAAC45B6F10FCA9955E208830F69441,available,effects/ressources/SPPFIRXI/source.bam
effects:bam:SPPLANAR,SPPLANAR,controller-member,1,effect:vvc:SPPLANAR,0,,BAMC,V1,45,1,data/SPELAnim.bif,0x015000C7,269716,85EEF381FB76DD17F0CFBFA6862E726E460FBBC8989E0F50B40CEE068613A41C,available,effects/ressources/SPPLANAR/source.bam
effects:bam:SPPOLYMP,SPPOLYMP,controller-member,4,effect:vvc:POLYBACK;effect:vvc:SPPOLYMP;effect:vvc:SPTENSTB;effect:vvc:SPTENSTT,0,,BAMC,V1,90,2,data/SPELAnim.bif,0x015000C8,252424,5C15EC98A7410678C2D893ED46C239000285C06C363E3B9452F9FEA5DCEE74A8,available,effects/ressources/SPPOLYMP/source.bam
effects:bam:SPPORTAL,SPPORTAL,controller-member,1,effect:vvc:SPPORTAL,0,,BAMC,V1,38,1,data/SPELAnim.bif,0x015000C9,158956,90FF0F284BDA26DAA93B7EC03D58F3D0B8DDF9E6D5477C84696C7D17D94FEB8E,available,effects/ressources/SPPORTAL/source.bam
effects:bam:SPPOWATK,SPPOWATK,controller-member,1,effect:vvc:SPPOWATK,0,,BAMC,V1,29,1,data/25SpelAn.bif,0x0980000E,77803,E1F6D759B46E41C05146DEBD5B5484772855040B58A1CC459ED3F73E9CBFD18E,available,effects/ressources/SPPOWATK/source.bam
effects:bam:SPPOWWRD,SPPOWWRD,controller-member,1,effect:vvc:SPPOWWRD,0,,BAMC,V1,31,1,data/SPELAnim.bif,0x015000CA,128534,7ADF3366B726652A9367411D5F14182CC5A8209B4881B6FEBC3D2B9F5FD7DB43,available,effects/ressources/SPPOWWRD/source.bam
effects:bam:SPPRAYRI,SPPRAYRI,controller-member,1,effect:vvc:ICPRAYI,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000CB,55762,CD19B23E27C7BD5B0B7969662943CEDA961DD4EC3D3BA85A300ECBA25E72B8C8,available,effects/ressources/SPPRAYRI/source.bam
effects:bam:SPPRISM2,SPPRISM2,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000CC,11234,77CBCE6274B5CFCCFCB1482943752ECD2A0B50E80DB4BBE82F220286FCE2EF16,available,effects/ressources/SPPRISM2/source.bam
effects:bam:SPPRISM3,SPPRISM3,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000CD,11249,C0EDAD651CEF73FFB0B135882C0EF782BCC3A1D2388C1A65E32A6922F7EB18E6,available,effects/ressources/SPPRISM3/source.bam
effects:bam:SPPRISMT,SPPRISMT,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000CE,11234,77CBCE6274B5CFCCFCB1482943752ECD2A0B50E80DB4BBE82F220286FCE2EF16,available,effects/ressources/SPPRISMT/source.bam
effects:bam:SPPROIMG,SPPROIMG,controller-member,2,effect:vvc:PROJEND;effect:vvc:SPPROIMG,0,,BAMC,V1,38,3,data/SPELAnim.bif,0x015000CF,60135,F0D9A08A44C93783356B2A16C0A67A38C1B00367E9F28D55797B322EF24C65BA,available,effects/ressources/SPPROIMG/source.bam
effects:bam:SPPROTEC,SPPROTEC,controller-member,1,effect:vvc:SPPROTEC,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000D0,9451,CC1FB155F48BEECCB3F935F46906F379588EAD659691D0E6B627C5A3BC0389CF,available,effects/ressources/SPPROTEC/source.bam
effects:bam:SPRAISED,SPRAISED,controller-member,1,effect:vvc:SPRAISED,0,,BAMC,V1,61,1,data/SPELAnim.bif,0x015000D1,49490,E57BD926C168D7ACDE1EA2C65F41C27EB0E6B3F68B8C3C2B7EAC1F00AADF673F,available,effects/ressources/SPRAISED/source.bam
effects:bam:SPRAISEI,SPRAISEI,controller-member,1,effect:vvc:ICRAISEI,0,,BAMC,V1,31,1,data/SPELAnim.bif,0x015000D2,53040,D17F1CDAC00F0576C72D6CF6CB6EDF73914D0F0198B90E7FD57BE0203B7FD0F7,available,effects/ressources/SPRAISEI/source.bam
effects:bam:SPRDRAEX,SPRDRAEX,dedicated-effect-bif,0,,0,,BAMC,V1,11,1,data/SPELAnim.bif,0x015000D5,36603,72BCF72870BCD9102C52C22AC6AFBB1BBB006F2C6B51A8859702890BF2E45925,available,effects/ressources/SPRDRAEX/source.bam
effects:bam:SPRDRASI,SPRDRASI,dedicated-effect-bif,0,,0,,BAMC,V1,99,9,data/SPELAnim.bif,0x015000D7,234047,439F7EB5F56FD5C34BE6F50F53F4CED38B4C7BBA79226F73ED2AA5AD7F67785D,available,effects/ressources/SPRDRASI/source.bam
effects:bam:SPRESIST,SPRESIST,controller-member,2,effect:vvc:SPRES01;effect:vvc:SPRES02,0,,BAMC,V1,72,2,data/25SpelAn.bif,0x0980000F,115183,E4CA0DB907201CB56AC3F2A80DB10B2879DEE9F8D257CAECBF66A077FCBDD578,available,effects/ressources/SPRESIST/source.bam
effects:bam:SPRESURI,SPRESURI,dedicated-effect-bif,0,,0,,BAMC,V1,37,1,data/SPELAnim.bif,0x015000D8,76740,6CF6BA6FA7C5568D1A1B189A841E08276DA9B294FB2F3B9CA986ADB7CFFAAB8F,available,effects/ressources/SPRESURI/source.bam
effects:bam:SPRING,SPRING,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x015000D9,3031,8E7A1711E6828EE45992D19619CB539125710FBD34A63F2A2F77E65828E40585,available,effects/ressources/SPRING/source.bam
effects:bam:SPRMPARI,SPRMPARI,dedicated-effect-bif,0,,0,,BAMC,V1,34,1,data/SPELAnim.bif,0x015000DA,79919,09B369354CFB4056C9654F77C66F6FF79440C9D69BED2A93CAB41F4ED22239C8,available,effects/ressources/SPRMPARI/source.bam
effects:bam:SPROTECT,SPROTECT,controller-member,1,effect:vvc:SPROTECT,0,,BAMC,V1,25,1,data/SPELAnim.bif,0x015000DB,116462,BB4C7A29EBDC09D598F2AAC435F9EFD072981F609073B3FCF146F6B7D81A4594,available,effects/ressources/SPROTECT/source.bam
effects:bam:SPRWRA2I,SPRWRA2I,dedicated-effect-bif,0,,0,,BAMC,V1,48,1,data/SPELAnim.bif,0x015000DC,74710,0A80128F2776AFDAA879543E7884F14546205E33BD40F560F595F4FBEC6D7569,available,effects/ressources/SPRWRA2I/source.bam
effects:bam:SPRWRATI,SPRWRATI,controller-member,1,effect:vvc:ICWRATI,0,,BAMC,V1,48,1,data/SPELAnim.bif,0x015000DD,73254,A73CE64A2B14C2D0B103E6A0285D024F117E8DF0A34DBD1E4908F2980618C438,available,effects/ressources/SPRWRATI/source.bam
effects:bam:SPSARMOR,SPSARMOR,controller-member,1,effect:vvc:SPSARMOR,0,,BAMC,V1,60,1,data/SPELAnim.bif,0x015000DE,259798,DAED6E77E50AEE2BB46769926718184C088FAC073960A9BBE32A5AD23F066CBA,available,effects/ressources/SPSARMOR/source.bam
effects:bam:SPSCHGI,SPSCHGI,dedicated-effect-bif,0,,0,,BAMC,V1,18,1,data/SPELAnim.bif,0x015000DF,19642,A67A948C03E96BC7428AC8A4A76072ED6F4E98D8797F64FD3767DA5FAA57668A,available,effects/ressources/SPSCHGI/source.bam
effects:bam:SPSCORIC,SPSCORIC,dedicated-effect-bif,0,,0,,BAMC,V1,180,9,data/SPELAnim.bif,0x015000E1,243286,9D3AEBECC2005F201103AED40DC05A898702CEE25873A822A6B9D37A2A9791F9,available,effects/ressources/SPSCORIC/source.bam
effects:bam:SPSDIMPA,SPSDIMPA,controller-member,1,effect:vvc:SPSDIMPA,0,,BAMC,V1,15,1,data/SPELAnim.bif,0x015000E3,80673,59675C82D7D952F99361898BAB944948E0DF8913ADA7E8DB52309C66BA982740,available,effects/ressources/SPSDIMPA/source.bam
effects:bam:SPSDRBUR,SPSDRBUR,dedicated-effect-bif,0,,0,,BAMC,V1,72,9,data/SPELAnim.bif,0x015000E4,396990,65A6442652DE12DD7FCE44C73721A2651BB17F42D1D143F690A3AE1A9D0927E1,available,effects/ressources/SPSDRBUR/source.bam
effects:bam:SPSETSCD,SPSETSCD,controller-member,1,effect:vvc:SPSETSCD,2,projectile:TRAPBOOM;projectile:TRAPSPIK,BAMC,V1,24,2,data/25SpelAn.bif,0x09800010,18401,E09333B0BD34880BFF5B16FEE37ABDAFEA6426DE9A450BEEE2F068BE3D7FB0D0,available,effects/ressources/SPSETSCD/source.bam
effects:bam:SPSETTID,SPSETTID,controller-member,1,effect:vvc:SPSETTID,1,projectile:TRAPTIME,BAMC,V1,24,2,data/25SpelAn.bif,0x09800012,57689,CDFEE4C72461BEA4EBC29A905BC6362CE6D634C825EB8D3D2CDB459FD7AE8405,available,effects/ressources/SPSETTID/source.bam
effects:bam:SPSETTIH,SPSETTIH,controller-member,1,effect:vvc:SPSETTIH,1,projectile:TRAPTIME,BAMC,V1,27,1,data/25SpelAn.bif,0x09800013,117678,44F536C8D75B95C99B335B9A75435718894DB5C00999033D2F81F894823DDDD0,available,effects/ressources/SPSETTIH/source.bam
effects:bam:SPSHIELD,SPSHIELD,dedicated-effect-bif,0,,0,,BAMC,V1,18,1,data/SPELAnim.bif,0x015000E6,77356,F2916CF508DA13DA5BAC954F2B7F62D0C529DA91FE9EB5A3954EBEEA20FC6279,available,effects/ressources/SPSHIELD/source.bam
effects:bam:SPSHKIMP,SPSHKIMP,controller-member,1,effect:vvc:SPSHKIMP,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x015000E7,3728,A45AD6BA2466971D641B4E49D27B2271235AE171D3D08F22252CB32066F30D39,available,effects/ressources/SPSHKIMP/source.bam
effects:bam:SPSMKJET,SPSMKJET,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x015000E9,1257,C7906827AE25477D8F8404BC0EE7A6A1055D8602A9C000241F2CFAD8252D6DA2,available,effects/ressources/SPSMKJET/source.bam
effects:bam:SPSMOLD,SPSMOLD,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x015000EA,579,3BE89BA870213A8EF4D4205DBEE6BCCDC1FEAA76DF3F1F0C4499775B17AB4631,available,effects/ressources/SPSMOLD/source.bam
effects:bam:SPSMPUFF,SPSMPUFF,dedicated-effect-bif,0,,0,,BAMC,V1,12,2,data/SPELAnim.bif,0x015000EB,1570,1191A157BD8058B57EC8DAB1DE2C63AB7812E44A58881842417F5BDE1D0A7A06,available,effects/ressources/SPSMPUFF/source.bam
effects:bam:SPSNRAYI,SPSNRAYI,dedicated-effect-bif,0,,0,,BAMC,V1,24,1,data/SPELAnim.bif,0x015000EC,30249,AEE1D9115FF455A2E31E2C3E4737F0274166311CE07C8F3C4ACFB8DB3B63F55B,available,effects/ressources/SPSNRAYI/source.bam
effects:bam:SPSOHOPI,SPSOHOPI,controller-member,1,effect:vvc:OHBGLYPH,0,,BAMC,V1,24,1,data/SPELAnim.bif,0x015000ED,131996,E245C1BEC5A5928FA922A62AF5D92097D0635B17C6BCFD1CFBE401F85CA5B7A4,available,effects/ressources/SPSOHOPI/source.bam
effects:bam:SPSOLBRD,SPSOLBRD,controller-member,1,effect:vvc:SPSOLBRD,0,,BAMC,V1,50,1,data/25SpelAn.bif,0x09800014,215081,98C22C7382CA36F2A531F83AAC5E653262998372E2CE65571CDB0AA61BC70D48,available,effects/ressources/SPSOLBRD/source.bam
effects:bam:SPSPAINI,SPSPAINI,controller-member,1,effect:vvc:ICSPAIN,3,projectile:ICEGLYP;projectile:ICGHIT;projectile:OHSYMBOL,BAMC,V1,24,1,data/SPELAnim.bif,0x015000EE,155016,E6A80FE78290D815D532CE110F0AE9104F0A538E843E0281F3B58A2514C28C89,available,effects/ressources/SPSPAINI/source.bam
effects:bam:SPSPARKS,SPSPARKS,dedicated-effect-bif,0,,0,,BAMC,V1,24,4,data/SPELAnim.bif,0x015000EF,4392,7D08C36111FE03CE236FB757B3ED2D2AFD6745258B3F4599D88CE9AD943268F7,available,effects/ressources/SPSPARKS/source.bam
effects:bam:SPSPEV,SPSPEV,controller-member,1,effect:vvc:SPSPEV,0,,BAMC,V1,16,2,data/25SpelAn.bif,0x09800015,109059,175D7CC482BA9D943015119FA945CA16E8C30A36EACB4755A3467E04A8F63311,available,effects/ressources/SPSPEV/source.bam
effects:bam:SPSPMAZE,SPSPMAZE,controller-member,1,effect:vvc:SPSPMAZE,0,,BAMC,V1,75,1,data/SPELAnim.bif,0x015000F1,248300,778B37BE96C003C8FCF794441CA4A3D678D86D12BA73622235EFC1C57D63B245,available,effects/ressources/SPSPMAZE/source.bam
effects:bam:SPSTINK,SPSTINK,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x015000F2,1222,422A0C7B6FF225DE8A16BB1A1FF1CCD9B7C6E1177D52F722209DA48BD53D85FD,available,effects/ressources/SPSTINK/source.bam
effects:bam:SPSTONES,SPSTONES,controller-member,1,effect:vvc:SPSTONES,0,,BAMC,V1,210,1,data/SPELAnim.bif,0x015000F3,257764,D8DF59494EB9772C540DF03F3374300B359A3F4475F714BF9AC190CC01D1CD0D,available,effects/ressources/SPSTONES/source.bam
effects:bam:SPSTRENH,SPSTRENH,controller-member,1,effect:vvc:SPSTRENH,0,,BAMC,V1,36,1,data/SPELAnim.bif,0x015000F4,85397,C334694EF76ECD5A3A599FD29F8C9AD05E63D63A54FE347B7B357FBB9CB65182,available,effects/ressources/SPSTRENH/source.bam
effects:bam:SPSTRENI,SPSTRENI,controller-member,1,effect:vvc:ICSTRENI,0,,BAMC,V1,21,1,data/SPELAnim.bif,0x015000F5,39809,CFC948B0D6898BD1709910F8A016FD94814340F263A9E971BEDB0E90110C2AC0,available,effects/ressources/SPSTRENI/source.bam
effects:bam:SPSTRMVA,SPSTRMVA,controller-member,1,effect:vvc:SPSTRMVA,1,projectile:STRMVENG,BAMC,V1,30,4,data/25SpelAn.bif,0x09800016,62255,B21368EF03E0EA1CB1A808858129B51D4EC76C52E287AD5DA21B7EE147CD0D08,available,effects/ressources/SPSTRMVA/source.bam
effects:bam:SPSTRMVB,SPSTRMVB,controller-member,1,effect:vvc:SPSTRMVB,0,,BAMC,V1,30,1,data/25SpelAn.bif,0x09800017,68333,E8349A71224692F25F053DDE4612E292E62F9A0E6327A812B8B8A9050C00DEFE,available,effects/ressources/SPSTRMVB/source.bam
effects:bam:SPSTRONE,SPSTRONE,controller-member,1,effect:vvc:ICSTRONE,0,,BAMC,V1,21,1,data/PATCH26.BIF,0x08600078,37880,8CDF63E6748D26EA2610D40DFC58081227E72A07668FCF4BB5154ECE723403AC,available,effects/ressources/SPSTRONE/source.bam
effects:bam:SPSTURNI,SPSTURNI,controller-member,1,effect:vvc:SPSTURNI,0,,BAMC,V1,90,9,data/SPELAnim.bif,0x015000F6,114934,F69FF6F4F4C9FA1D9D4157EA484FC44B46CB50AD4118B3ABCE9280E39BD07523,available,effects/ressources/SPSTURNI/source.bam
effects:bam:SPSUMGTE,SPSUMGTE,controller-member,1,effect:vvc:SPSUMGTE,0,,BAMC,V1,50,1,data/SPELAnim.bif,0x015000F7,545052,4D6823EE31888FF5D6446B203F62015E5BB02A4A053239EEE5E5D11D941076F5,available,effects/ressources/SPSUMGTE/source.bam
effects:bam:SPSUMMON,SPSUMMON,controller-member,1,effect:vvc:SPWOOD,0,,BAMC,V1,130,3,data/SPELAnim.bif,0x015000F8,334477,A8DDEA85F7D23EB2399E6520145AA8E470AB31C5AEC443D07D6CB8BF938C14F7,available,effects/ressources/SPSUMMON/source.bam
effects:bam:SPSUMP,SPSUMP,controller-member,1,effect:vvc:SPSUMP,0,,BAMC,V1,32,1,data/25SpelAn.bif,0x09800018,156541,6EFA963F67AAC01CCD60DD74BD1FDF1AAAF3E3FAA059978D6B218968A5D0805A,available,effects/ressources/SPSUMP/source.bam
effects:bam:SPSUMPLN,SPSUMPLN,controller-member,1,effect:vvc:SPSUMPLN,0,,BAMC,V1,16,1,data/25SpelAn.bif,0x09800019,161048,CA6B795F69036BC90030BB71AF3B545F7646F70EB7FEFBD8018E83BC2E372E37,available,effects/ressources/SPSUMPLN/source.bam
effects:bam:SPSUNRAY,SPSUNRAY,controller-member,1,effect:vvc:SPSUNRAY,0,,BAMC,V1,20,2,data/SPELAnim.bif,0x015000F9,68073,A142DBE1BEA3C7E4318621C84BACA0190C0BB499C0A84CD256F1B9681E84E747,available,effects/ressources/SPSUNRAY/source.bam
effects:bam:SPTRAPBB,SPTRAPBB,controller-member,1,effect:vvc:SPTRAPBB,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x015000FA,9674,EC87890F906B897A84CCA13DC656DB7B3C7345B4ACFA5C18565ACDB2BB425AAE,available,effects/ressources/SPTRAPBB/source.bam
effects:bam:SPTRUSEE,SPTRUSEE,controller-member,1,effect:vvc:SPTRUSEE,0,,BAMC,V1,42,1,data/SPELAnim.bif,0x015000FB,59163,8AAA281E3D6AA89EC5893F7AE8721AD17640D6E8E7417A6FE54ED4F6C4CC05C1,available,effects/ressources/SPTRUSEE/source.bam
effects:bam:SPTURNI2,SPTURNI2,controller-member,1,effect:vvc:SPTURNI2,0,,BAMC,V1,40,1,data/SPELAnim.bif,0x015000FC,76123,FE9BE8DD4B7C8222B4484A9083355526B3D5F9D12A442D6D7F57410F95A5EC2E,available,effects/ressources/SPTURNI2/source.bam
effects:bam:SPUNHBL2,SPUNHBL2,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FD,102221,3184AB039397BA3B6AF3529D989FD19C642D87D458A687A59B5A0CE92B111F98,available,effects/ressources/SPUNHBL2/source.bam
effects:bam:SPUNHBL3,SPUNHBL3,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FE,114702,61F265F63A56C7E8BE8D12186D829053CE9F6802BC1D8A0162BFEBA39AA85152,available,effects/ressources/SPUNHBL3/source.bam
effects:bam:SPUNHBLT,SPUNHBLT,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FF,48093,65DACE74BECFE4198CD5560AEE48CD62E637D52F130FF026E1375485E87C4574,available,effects/ressources/SPUNHBLT/source.bam
effects:bam:SPUNHOLY,SPUNHOLY,controller-member,1,effect:vvc:SPUNHOLY,1,projectile:UNLYAREA,BAMC,V1,50,1,data/SPELAnim.bif,0x01500100,42242,94D16AFDB156863A7CE37F7337B9352D238F6B34EECE80523F61CA15A47BF558,available,effects/ressources/SPUNHOLY/source.bam
