ensemble,categorie,ressource,nom,largeur,hauteur,sha256
par-creature,,OHDTRAGG,Traggor le Marteau,169,266,89620c458ba4e8a1
par-creature,,OHDTREAD,Marchedoux,169,266,6462d5be897a2b42
par-creature,,OHDUGOTH,Ur-Gothoz,169,266,9b3787486b6e81ce
par-creature,,OHDVERN,Vernus,169,266,1b10b309ece9df0c
par-creature,,OHDWNTRB,Frivière,169,266,b28fec10de844f73
par-creature,,OHDXACH,Xachrimos,169,266,ba9699da161e5fcd
par-creature,,OHDYARR,Achilée,169,266,29a9972f48cbdaae
par-creature,,OHDZARA,Zara,169,266,88c03884bd532e04
par-creature,,OHHAUNT,Daxxii !,169,266,9686f8002713c52b
par-creature,,OHHAYESH,Rabi'ah,169,266,710b7435ddccd75d
par-creature,,OHHBURIC,Burich,169,266,89919a22434bb926
par-creature,,OHHCABRI,Cabrina,169,266,30996b2bce020066
par-creature,,OHHCULAK,Culak,169,266,0b97b43841ca3d4a
par-creature,,OHHDECOY,Liche,169,266,c4817cbc0ca899a2
par-creature,,OHHDRAGO,Dragomir le Rouge,169,266,fa5a2ee6894a1e99
par-creature,,OHHGHST1,Voleur,169,266,d7505c6d220cb323
par-creature,,OHHGHST2,Voleur,169,266,ebad7cea959dfc5f
par-creature,,OHHHAFIZ,Diya al-Hafiz,169,266,4ac6c2a885d669a9
par-creature,,OHHHAFSA,Bilqis,169,266,85102b6acabc6860
par-creature,,OHHIQBAL,Iqbal al-Din,169,266,af6aa88866260a64
par-creature,,OHHKENO,Keno,169,266,4b3feb1a1588112d
par-creature,,OHHKICHI,Ki Chin Sang,169,266,331b03b03f5f3e20
par-creature,,OHHKORK,Korkorran,169,266,6dee90dfb9d21c30
par-creature,,OHHMIRRI,Aminah,169,266,4d7fb11ac172e3b5
par-creature,,OHHPHREY,Phreya,169,266,57383b1c3a80d58f
par-creature,,OHHQAIS,Qais Ra'id,169,266,d7cb4c1e1ac02b04
par-creature,,OHHRAFFI,Raffiyah,169,266,c89555953abb2e65
par-creature,,OHHSARC,,169,266,87833fb672c59417
par-creature,,OHHSARC2,,169,266,c49807c0f52cb64b
par-creature,,OHHSPI01,Araignée,169,266,95aeb8e7ba38bb46
par-creature,,OHHSPI02,Araignée,169,266,5425676a80a050be
par-creature,,OHHSTONE,,169,266,79c7c5ef262a2a84
par-creature,,OHHUMOL,Umolex,169,266,87b9267f3ac87d2f
par-creature,,OHNAMANI,Amanis Khal,169,266,026854b3e9771bee
par-creature,,OHNAVRUM,Avrum,169,266,6d87187da6b0e760
par-creature,,OHNBARAD,Barad Ding,169,266,56a567a28b5250cd
par-creature,,OHNDAXUS,Daxus Taralom,169,266,4c15acd0eb25d59d
par-creature,,OHNDENNA,Dennaton,169,266,3a1ac48a1364220d
par-creature,,OHNETTIN,Ettin,169,266,64a0a087ea3af4ef
par-creature,,OHNFADEL,Fadell Œil-de-fer,169,266,c62fec39f06dc0d6
par-creature,,OHNGDUKE,Gul Dukeem,169,266,f3b9a7f13144cdb9
par-creature,,OHNGHALL,Ghallus,169,266,075c9cb7d9a667cf
par-creature,,OHNHAYES,Hayes,169,266,51e4ecab5bdbc572
par-creature,,OHNKING,« Roi » Gramm,169,266,bb78f89296c8ff21
par-creature,,OHNKIRIK,Kirik Khal,169,266,3b51d71eb30949d7
par-creature,,OHNKNOCK,Cognor Crépiton,169,266,d5892b1a2144b7cc
par-creature,,OHNLANNE,Lanneth,169,266,31bb4bd1de8cc7bc
par-creature,,OHNMERET,Mereth,169,266,6f6ee3d9031017d4
par-creature,,OHNMIRON,Mironda,169,266,fd0fde81cdb25ebc
par-creature,,OHNMOLZA,Molzahn de Tymora,169,266,b49291d9dfb575bd
par-creature,,OHNQUAID,Quaid,169,266,ae2e91bb36caf6e4
par-creature,,OHNREGI,Reginald,169,266,2fd3de5d56a5047f
par-creature,,OHNSCOLL,Collecteur étrange,169,266,adc25782b45c21eb
par-creature,,OHNSDWM,Marchand d'armes,169,266,9352836c45bb43ba
par-creature,,OHNSNAKE,Serpent loquace,169,266,0b699670e414740c
par-creature,,OHNSZASS,Szass Tam,169,266,a171bd0cefd3493e
par-creature,,OHNTELAN,Telana,169,266,acd6db50cafa45e1
par-creature,,OHNTHALL,Thallis,169,266,8fe2b239fbd03af6
par-creature,,OHNVICRO,Vicross,169,266,451b599b16b90f1b
par-creature,,OHNWMC13,Entropiste,169,266,044092aa1033edad
par-creature,,OHRAKUDA,Akuda le contremaître,169,266,dbe252fb4e8aff5a
par-creature,,OHRALDUN,Aldun Forgesort,169,266,b3dc22aa095d5273
par-creature,,OHRALOR,Alorgoth,169,266,edfe3a22925cc89a
par-creature,,OHRBLYNN,Hérétique Blynnyk,169,266,0d91e7962d30a7ae
par-creature,,OHRBRAIT,Braitenbach,169,266,1bbf0ca1a5b5434f
par-creature,,OHRCLESS,Cless Œil-de-fer,169,266,b0f074ace98844e7
par-creature,,OHRCLOAK,Personnage encapuchonné,169,266,1cef87608c1e997b
par-creature,,OHRCOLLU,Collus Darathon,169,266,4932868e608184ab
par-creature,,OHRCONF,Confesseur,169,266,b7f0e7a6d462a2b4
par-creature,,OHRCOREN,Hérétique Coren,169,266,cf6a8dbcd1911d99
par-creature,,OHRCUDDY,Cuddy Creusefond,169,266,9e0c558ad7136546
par-creature,,OHRDAD,Faheed,169,266,e9de5d03b41ac482
par-creature,,OHRDALTN,Dalton,169,266,260ca8b5e3c763e3
par-creature,,OHRDANYS,Danys Dixdents,169,266,a9f54956ce92a1a4
par-creature,,OHRDWS01,Courbehache Briserival,169,266,e71d9a6d31a8fecc
par-creature,,OHRDWS04,Halnur Tranchelong,169,266,1c627e4226f9dd9b
par-creature,,OHRFIDDI,Fiddich,169,266,ad7183542e029d83
par-creature,,OHRFILLI,Fillis,169,266,d7e43a8306fde226
par-creature,,OHRGELD,Geld Vivelame,169,266,c7d8b978f1df2e10
par-creature,,OHRGHELL,Ghell Rando,169,266,2051c8216c946afa
par-creature,,OHRHALDO,Haldorr Rocheprofonde,169,266,9a180a486cb406ef
par-creature,,OHRHDEEP,Haralt Rocheprofonde,169,266,1c673995051a221b
par-creature,,OHRHERAT,Herath,169,266,efc3bd75148b19aa
par-creature,,OHRHHELM,Martheaume,169,266,1991e6567c094357
par-creature,,OHRHMFEN,Fenuku,169,266,bbcb4ab743e07645
par-creature,,OHRHMKEL,Kelner,169,266,2a35be464675f153
par-creature,,OHRHOJAR,Hojar Tranchebotte,169,266,913f5ee459508ae9
par-creature,,OHRHORVA,Moine de la Conscience Solaire Horvat,169,266,96e1c7d11f0ed5af
par-creature,,OHRJADEN,Jaden,169,266,0dc210eaa81590d9
par-creature,,OHRJASSA,Jassar,169,266,13029ba69bf483f6
par-creature,,OHRJOLST,Jolstead,169,266,7dffd613c38e0d2d
par-creature,,OHRKILLI,Killis,169,266,5a9376118d0beafd
par-creature,,OHRLEMP,Lemp Âtrefroid,169,266,747242c396a62c8f
par-creature,,OHRLEMZE,Lemzenn,169,266,e0d89aeb2f2bcec0
par-creature,,OHRMEEMS,Meems Creusefond,169,266,1dbc2a4303b9478e
par-creature,,OHRMOCOM,Maître d'armes,169,266,cf5c89b7e8b45742
par-creature,,OHRMURUN,Inquisiteur Murundhi,169,266,b0f8245a191383f3
par-creature,,OHROAZMA,Azmadi le contremaître,169,266,514bd5b7f65fdde1
par-creature,,OHROVIDI,Ovidiu le garde sharran,169,266,adc8f8469949d8d6
par-creature,,OHROVS9,Contremaître sharran,169,266,4c29cbfa529be5f8
par-creature,,OHRPHYLL,Phyllidus,169,266,ded0e0e85bae69f7
par-creature,,OHRROLF,Rolf Vivenclume,169,266,61401acc818b6e9a
par-creature,,OHRSAHAN,Sahana,169,266,4295864737697da2
par-creature,,OHRSEPHO,Sephos,169,266,9d7b3f337f9a2ce7
par-creature,,OHRSHAD2,Créature de l'ombre,169,266,eef80c9dc91eaa6f
par-creature,,OHRSHANI,Shani,169,266,94d2b53ac0bfca1b
par-creature,,OHRSLARA,Moniale de la Conscience Solaire Lara,169,266,722d8823bafe3712
par-creature,,OHRSSCAR,Sixbalafres,169,266,a908bbb027db3136
par-creature,,OHRTADDA,Taddaus,169,266,8a2ae5118b1e5592
par-creature,,OHRTALLU,Tallus,169,266,9070c49a97f187df
par-creature,,OHRTHEYE,Theyeredahl,169,266,feb788dd4a262418
par-creature,,OHRTORCA,Torcadahl,169,266,2f581c8336010071
par-creature,,OHRTREYA,Treya,169,266,7bca4a8798eb24ac
par-creature,,OHRTRUTH,La Vérité,169,266,9c0576259d55b881
par-creature,,OHRYXTRA,Yxtrazzal,169,266,19f96d45f931fd5f
par-creature,,OISIG,Sentinelle suprême Oisig,169,266,0a0116f992f9822a
par-creature,,OLDJED01,,169,266,c71bfe1a577f6191
par-creature,,OLIVIA,,169,266,94bc15eb19601f50
par-creature,,OOGIEW,,169,266,00e3147b92b4555f
par-creature,,ORDULI,,169,266,3906a499e4fd2cf9
par-creature,,ORIANA,Oriana,169,266,1b1fa907f6a635ec
par-creature,,ORRICK,,169,266,64bcf22547433582
par-creature,,OSMADI,,169,266,65753d6f33c70823
par-creature,,OUBLEK,,169,266,9d569a2dde43f721
par-creature,,PACE,Pace,169,266,4ddbe0105a138a52
par-creature,,PALA,Pala Fentan,169,266,d50c26ab796b63b0
par-creature,,PALERN,Palern Flynn,169,266,cecee7e401451639
par-creature,,PALIN,,169,266,9494a29168f528b0
par-creature,,PALLON,,169,266,d08e9e752359f57d
par-creature,,PANGWA,,169,266,57cc1410803cb289
par-creature,,PARDA,,169,266,2b3d51a229c5944d
par-creature,,PBHUNT01,Aawill,169,266,f2fc6fd281c7802a
par-creature,,PBSPIRIT,,169,266,3dd5404aaf64a53b
par-creature,,PEHLLUS,Pehllus Tanislove,169,266,ebfdb777d7cafc30
par-creature,,PELANNA,Pelanna,169,266,0ab6696a803539e0
par-creature,,PEONY,Peony,169,266,30453418384e88f1
par-creature,,PERDUE,,169,266,febf4a3bdc7c7e7b
par-creature,,PERMID,,169,266,4c608148e2e238d1
par-creature,,PETRIN,,169,266,8fa117587a712393
par-creature,,PGOND,,169,266,8347230cc023f2b2
par-creature,,PHAERE,,169,266,2c101f2933ca54bf
par-creature,,PHAERS,,169,266,d842ae5ace820f7f
par-creature,,PHANDA,,169,266,557c9672f963fa0b
par-creature,,PHEIRK,,169,266,e3ce2a90939f2bb9
par-creature,,PHEOARCH,,169,266,fd29d458bc1674e4
par-creature,,PHEOGURD,,169,266,425f57951a1322a9
par-creature,,PHLYDI,Phlydia,169,266,173fc43dfad23dc7
par-creature,,PIATO,,169,266,098c08bd85975b76
par-creature,,PIQUE,,169,266,e653d1e1ae2449ca
par-creature,,PIRBOB01,Capitaine Bob Holmes,169,266,22e351737c61ebf9
par-creature,,PIRCOR02,Ginia,169,266,4d3b547286595dc1
par-creature,,PIRCOR03,Courtisane,169,266,d100788563be002e
par-creature,,PIRCOR05,Éllie,169,266,54ad4b59aa8088d7
par-creature,,PIREXE01,Bourreau,169,266,bec520e02fb80cd0
par-creature,,PIRKID01,Ason,169,266,138c114fb4aa8314
par-creature,,PIRMUR01,Galvena,169,266,84b458006c6fa5fe
par-creature,,PIRMUR03,Avant,169,266,22e721f61c62716e
par-creature,,PIRMUR07,Vadek,169,266,5f3571e2109116f2
par-creature,,PIRMUR09,Golin,169,266,325dbe1e7d8c609d
par-creature,,PIRMUR10,Claire,169,266,66dfcb8c4fb2349d
par-creature,,PIRPIR05,Chremy,169,266,5d34a8afc25f5d2a
par-creature,,PIRPIR07,Bill le pirate,169,266,cb0177a651781e9a
par-creature,,PIRPIR08,Dan le pirate,169,266,6d3f38a5ed97cbd7
par-creature,,PIRPIR09,Jimmy le pirate,169,266,dbd05c4c16caf2e0
par-creature,,PIRPIR10,Scotty le pirate,169,266,417a6d29e1173e30
par-creature,,PIRPIR11,Paul le pirate,169,266,d5aca200f6a4a579
par-creature,,PIRPIR12,Newf le pirate,169,266,12e5e0d36cb196cc
par-creature,,PIRPRV01,Corsaire,169,266,16626b58978d315f
par-creature,,PIRSEA01,Capitaine pirate,169,266,04cb92b5f14ee41b
par-creature,,PLFARM01,Lette,169,266,a91dce19ba3804f7
par-creature,,PLFARM02,Lanka,169,266,14ffa783373218af
par-creature,,PLFARM03,Petr,169,266,198b252114bedbe2
par-creature,,PLFARM04,Brunson,169,266,57883ce5d135b9e0
par-creature,,PLFARM05,Pardo,169,266,ab969bedb297778d
par-creature,,PLFARM06,Moreno,169,266,a409e764562774c4
par-creature,,PLGIRL01,Tyrianna,169,266,307bc7b1995c1bcd
par-creature,,PLMETR01,Baron Metrich,169,266,27e89bf50d63996f
par-creature,,PLMETW01,Sorcier Amin,169,266,dc349bc452010980
par-creature,,PMASTER,Maître des esclaves,169,266,a0340a2c194dd601
par-creature,,POE,,169,266,efbe09fcf715799d
par-creature,,POGHM9,Prêtre d'Oghma,169,266,71f448b1df0c4e70
par-creature,,POQUELIN,,169,266,1b4aee313d0027c6
par-creature,,PORTAL,,169,266,f0d6c14ee71c5049
par-creature,,PPALT,Autel,169,266,c3fd7d8b458a3996
par-creature,,PPCOWLED,Perth l'adepte,169,266,65f55d6928f28a59
par-creature,,PPDUEL1,Andante,169,266,997a8ca3b14bf495
par-creature,,PPDUEL2,Dirbish le Noir,169,266,681801b378b6be16
par-creature,,PPDUELC,Coordinateur du duel,169,266,5ebe7fb5e33face5
par-creature,,PPGIRL,Cayia,169,266,e59d17a02b95516d
par-creature,,PPJOYE,Dace Sontan,169,266,35ad12095274dc36
par-creature,,PPJOYE2,Apparition de Dace,169,266,b6db4fb404211c57
par-creature,,PPLDR01,Chef pirate,169,266,093442d6796493ab
par-creature,,PPLOVE,Algor,169,266,afaf4bee81590181
par-creature,,PPSAILOR,Marin,169,266,0c3b60d26cf9eba9
par-creature,,PPSANIK,Sanik,169,266,f49bb57240df29c2
par-creature,,PPSIME,Sime,169,266,306a6c2c20a1119c
par-creature,,PPSTAT01,Statue des énigmes,169,266,2b0b2bcfab1e3731
par-creature,,PPWORKER,Lonk le sensé,169,266,07cff573be652433
par-creature,,PRAT,,169,266,a565f40fa0ee2e74
par-creature,,PRELATE,Prélat Wessalen,169,266,371d80f50d901f91
par-creature,,PRIDE,,169,266,df8855864447efb5
par-creature,,PRISM,,169,266,a04abea85036e8a7
par-creature,,PRISONK1,Gardien de prison,169,266,223748605f0af467
par-creature,,PRISS,Priss,169,266,92a2abca50d02cff
par-creature,,PROPHET1,Prophète,169,266,18ca6215191c6c45
par-creature,,PTAGGET,Tagget,169,266,ce6ae672cfffaa2f
par-creature,,PTHRAL01,Chef des esclaves,169,266,dddb1f5bbaa251d3
par-creature,,PTHRAL04,Esclave,169,266,8f7c50bb3cce5e84
par-creature,,PWARDEN,Intendant,169,266,4cc988bf08ac7816
par-creature,,PWAUK1,Compteur Caravis,169,266,0c99ec00b38b2e5e
par-creature,,PWAUK2,Haletlatess Jillian,169,266,a0835ba70c36e0e6
par-creature,,PWYVV01,Wiverne,169,266,b21b74d136be5010
par-creature,,QUALLO,,169,266,085a6dd6f571efb9
par-creature,,QUAYLE,Quayle,169,266,6eacce61626dd7d3
par-creature,,QUAYLEM,Quayle,169,266,626233bbcd8fd844
par-creature,,QUENAS,,169,266,4c66731763383c1f
par-creature,,QUINT,Quint Roenal,169,266,e70ff51c7356f65e
par-creature,,RAELIS,Raelis Shai,169,266,f2887a5c7bba5543
par-creature,,RAEMON,,169,266,a00fa43cab1615d6
par-creature,,RAGEFA,,169,266,fa8303f049567415
par-creature,,RAHVIN,,169,266,12b0444a313936fa
par-creature,,RAIKEN,,169,266,8be2adb0e9325008
par-creature,,RAKSHASA,,169,266,0a59c5142b577703
par-creature,,RALEO,,169,266,8ace54fe1342f41e
par-creature,,RAMAZI,,169,266,50d9e9160b73c150
par-creature,,RANCE,,169,266,8fbab2b4d03a0777
par-creature,,RASHAD,,169,266,ccbb83db11e0f20d
par-creature,,RAWLEIGH,,169,266,ae98d12346f3f32b
par-creature,,RECKON,Duergar,169,266,75dd540a6d265dde
par-creature,,REDEDG,,169,266,090c34c357974698
par-creature,,REEDLE,Reedle,169,266,0decf4be14eb95e0
par-creature,,REEVOR,Reevor,169,266,e8f9fa83a7beac14
par-creature,,REGINA,,169,266,74c59a75d15cbc99
par-creature,,REGIS,Regis,169,266,e5bed42cca08f2e4
par-creature,,REJIEK,,169,266,1326c882620a434c
par-creature,,RENAL,Renal Scalpesang,169,266,8228b7ac3e544570
par-creature,,RENFELD,Renfeld,169,266,4438607700e117cd
par-creature,,RERAK01,Vadrouilleur,169,266,48740793f89fc48b
par-creature,,RERAK04,Vadrouilleur,169,266,a36b00d748968e8e
par-creature,,RESAR,,169,266,e402f62cd91c55c6
par-creature,,RESUNA,Suna Seni,169,266,73a2db01e9cecc4d
par-creature,,RETI,Reti,169,266,ba59ab5276bcc0a3
par-creature,,REVENT,,169,266,adb8fb1c54366cb5
par-creature,,RIBALD,Ribald,169,266,819692d878d3f0f6
par-creature,,RIELEV,Rielev,169,266,4419a7173c499b36
par-creature,,RIELTA,,169,266,a9448af4e0e180ff
par-creature,,RIFTCR04,Manifestation empathique,169,266,512502e20c95b1da
par-creature,,RIFTG01,Gardien,169,266,5ff97c6d97629e92
par-creature,,RIFTG03,Avatar,169,266,641851026b2913fd
par-creature,,RIFTM01,Malade,169,266,251cbd7096534516
par-creature,,RIFTM02,Malade,169,266,e3adf1f9f8f7dbe6
par-creature,,RIFTW01,Malade,169,266,e7f0c791fc38563f
par-creature,,RIGEN01,Seigneur Igen Tombelthen,169,266,f540cc54ed48c1d2
par-creature,,RIGEN02,Tamorlin,169,266,b6e867b4f6b66fcd
par-creature,,RIGGILO,,169,266,e42d319acee9eea7
par-creature,,RILLPUZZ,,169,266,8e258a621def87a8
par-creature,,RINNIE,,169,266,bd32fe02cc30b4ba
par-creature,,RNGSHA01,Ombre,169,266,1b37a405abee6320
par-creature,,RNGSHA02,Ombre de Patrick,169,266,c40ab4e9d8b84bd6
par-creature,,RNGSHA04,Geôlier de l'ombre,169,266,a3a987dffecf5ee2
par-creature,,ROCK,Rocher,169,266,e5402f608b36c33a
par-creature,,RODNIM,,169,266,5e33f1710d60058e
par-creature,,ROGER,Roger l'escrimeur,169,266,f63f836ee54e23f7
par-creature,,ROGER_,,169,266,11f96345b769e2c1
par-creature,,RSBASSAN,,169,266,a0405dc3ac62c245
par-creature,,RSGAMAZ,,169,266,c07ee8d4941cd7d3
par-creature,,RSJASPER,,169,266,b2a124a92a74a6c4
par-creature,,RSPIRIT1,Mairyn,169,266,c0ebbef312414563
par-creature,,RSSORREM,,169,266,3d29ff9c83c4bad0
par-creature,,RUFFIAN,Amalas,169,266,0c44614861f5f8e9
par-creature,,RUFFIE,,169,266,0151b0c619629eec
par-creature,,RUMAR,Rumar,169,266,5fe07018067a01f0
par-creature,,RUMAR01,Umar,169,266,ceaf36df47f336b3
par-creature,,RYAN,Sire Paritin,169,266,c5d482a327ebdeee
par-creature,,RYLOCK,Rylock,169,266,8789f961c81d6f53
par-creature,,SAABLIC1,,169,266,5af8d9bd32c504e3
par-creature,,SAEMON,,169,266,563617c4c296d36e
par-creature,,SAERK,Saerk Farrahd,169,266,986899533c637d45
par-creature,,SAFANA,,169,266,1cfa21da262147f7
par-creature,,SAHBAR03,Baron Thelokassyil,169,266,08facfb5b178b2ef
par-creature,,SAHCAPT0,Capitaine Alyittyl,169,266,4f2143f99860b75e
par-creature,,SAHCHF02,Chef sahuagin,169,266,1aca21b30ac4cabe
par-creature,,SAHCPT02,Capitaine Feerlattiys,169,266,4994121d35d8f44b
par-creature,,SAHPR1,Grande prêtresse royale Senityili,169,266,36ad963ae1c475b5
par-creature,,SAHPR2,Prince Villynaty,169,266,fb877bb947499b20
par-creature,,SAHPR3,Grande prêtresse Tlyysixxous,169,266,635773414a1abb16
par-creature,,SAHPR4,Prêtresse supérieure Sallinithyl,169,266,f896b215593b480c
par-creature,,SAHPRI01,Prince sahuagin,169,266,85fb9a05c49c92d7
par-creature,,SAHZOM01,Seigneur zombie des mers,169,266,e3174298f8c4fb1a
par-creature,,SAILAL,,169,266,ef966465343ac817
par-creature,,SAILDAN,,169,266,ec0223265f2ff48d
par-creature,,SAILJOS,,169,266,e6492f6f69ef973d
par-creature,,SAILNED,,169,266,e304e82072ccd3f8
par-creature,,SAILNEW,,169,266,0e0e64b7716a5e38
par-creature,,SALAMANR,,169,266,630f1ec5131920a7
par-creature,,SALVANAS,Salvanas,169,266,957bb81c51f885bc
par-creature,,SAMANT,,169,266,9c935f3327ba6c4b
par-creature,,SAMIA,Samia,169,266,a924e86e1607b8ef
par-creature,,SAMUEL,,169,266,0736207dba322e04
par-creature,,SANADAL,,169,266,4136747b5218a37c
par-creature,,SARBAR01,Pyrgam Bièritage,169,266,f6137497e50a6a63
par-creature,,SARBHA01,Alexander Ralisar,169,266,b13d2ee313bcd447
par-creature,,SARBHA02,Oris Fourbedoigts,169,266,62e333744e46ac31
par-creature,,SARBHA03,Asmay Jahag,169,266,7b60b887924bcd49
par-creature,,SARCNT01,Mirnielle Santele,169,266,d7229933d04e50c3
par-creature,,SARCPT01,Capitaine Samand,169,266,238416265e198f63
par-creature,,SAREV1,,169,266,921a25b7b566db23
par-creature,,SAREVO,,169,266,72b57184cb1a7206
par-creature,,SARHED,,169,266,e458870f405b7bdf
par-creature,,SARJAI01,Geôlier de Saradush,169,266,49bf7453bc987856
par-creature,,SARKIS01,Kiser Jhaeri,169,266,aa9084f08725a2c9
par-creature,,SARMAG01,Errard,169,266,5a23a951970b71c9
par-creature,,SARMAT01,Mateo,169,266,66d264e03e28c1df
par-creature,,SARMIST,Maîtresse du Froid,169,266,ab5b617f306dd867
par-creature,,SARPEL01,Peltje,169,266,ad99c84323e3bd8b
par-creature,,SARPRIS2,Vinke,169,266,228045cb7703ddf3
par-creature,,SARPROVM,Courtisane,169,266,1f2242ce5f976337
par-creature,,SARSON01,Ardic Santele,169,266,52f6d29a8cef369a
par-creature,,SARTEM01,Sœur Farielle,169,266,7500fcb25499622d
par-creature,,SARTHF01,Hectan,169,266,e96aaed9caa59cb0
par-creature,,SARTHF02,Squip,169,266,f955e94755046eac
par-creature,,SARVAM01,Phlydian,169,266,26bf3f390a61d5a1
par-creature,,SARWAI01,Serveuse,169,266,8f6421d887d9b704
par-creature,,SASSAR,Sassar,169,266,ca9c11b2d4a78bd9
par-creature,,SATOS,,169,266,a853f22a28e888c9
par-creature,,SBUTLER,Roturier,169,266,c6961d9f7444d699
par-creature,,SBWENCH,Gracie,169,266,549c9141fb30786d
par-creature,,SCAR,,169,266,fa06fc2b14992d9d
par-creature,,SCBUTLER,Maître d'hôtel,169,266,e1f7cede0e5ac4a2
par-creature,,SCDUR,Kalher Sombremont,169,266,4499552466c422d5
par-creature,,SCHLUM,"Schlumpsha, roi des Égouts",169,266,1f72c32df92828c3
par-creature,,SCJERLIA,Jerlia le marchand de minerai,169,266,49b30f359b497e9a
par-creature,,SCLJYSS,Dame Jysstev,169,266,a8a16ca0a8fddd73
par-creature,,SCOOK,Cuistot,169,266,e90ad49366bd60f3
par-creature,,SCQAR,Qar Jysstev,169,266,e8b078ea73f5c3a9
par-creature,,SCROLL01,Dame Yuth,169,266,c1de07292fec9df5
par-creature,,SCSAIN,Aubemestre Sain,169,266,7de1b0297de1edd4
par-creature,,SCSARLES,Sire Sarles,169,266,4d6e6d356a051d7e
par-creature,,SCTELWYN,Gardien Telwyn,169,266,89f94e5c0f88afc6
par-creature,,SCYARRYL,Talon Yarril,169,266,6d5c06489d6baaaf
par-creature,,seerseer,,169,266,ade026f87224df1a
par-creature,,SENDAI_,,169,266,122b0d268028cbaa
par-creature,,SENGUA03,Capitaine Egeissag,169,266,9d43889f9bb9043f
par-creature,,SENIYA,,169,266,36661a352dcb19ec
par-creature,,SENJACK,,169,266,fae070263d939fa6
par-creature,,SENKEN01,Thelynn'ss,169,266,ec2c298132dd52a8
par-creature,,SENMONK,Maître Bennon,169,266,b1912d687b730e8f
par-creature,,SENPRI01,Diaytha,169,266,3ebfe26bee061794
par-creature,,SETHLE,Sethle,169,266,4370172bb3bbab70
par-creature,,SEVBAR01,Patricia,169,266,c3c3ff81144a3012
par-creature,,SEVDRU01,Alatelo De Bonito,169,266,3632da6990e84b75
par-creature,,SEVPAT01,Mencar Brisecaillou,169,266,876f762f2ac5a6e3
par-creature,,SEVPAT02,Amon de la Confrérie Pourpre,169,266,25e693109a7d35d3
par-creature,,SEVPAT03,Pooky,169,266,e9100d3f75655330
par-creature,,SEVPAT04,Smaeluv Tranche-orques,169,266,d5e2555ae642f7ac
par-creature,,SEVPAT05,Brennan Risling,169,266,1151bd809005c51b
par-creature,,SEWERF1,,169,266,1c5801d8166aa7e6
par-creature,,SEWERF3,,169,266,33ba5092e55c49aa
par-creature,,SEWERF5,,169,266,d350ee8145277765
par-creature,,SEWSW,Bassin luisant,169,266,4bd656c155a269c5
par-creature,,SHAAVA01,Statue,169,266,a3028e107c32e3bb
par-creature,,SHADELD,Seigneur des ombres,169,266,b3d686a57c902e75
par-creature,,SHADRA01,Thaxll'ssillyia,169,266,7796486b7e4e9ce7
par-creature,,SHAELL,,169,266,672e9d07eff370f3
par-creature,,SHAGRL01,Amuana,169,266,7c9832dd6883bb1b
par-creature,,SHALAS,,169,266,e5b514e35d8ad513
par-creature,,SHANDAL2,,169,266,da563156619d86ef
par-creature,,SHANK,Shank,169,266,b1c5ea4ffad7fade
par-creature,,SHAPEA,,169,266,dadee10df4565e12
par-creature,,SHEEMISH,,169,266,bd8eb27c0e209779
par-creature,,SHELLI,,169,266,0a2f8ae08e7ac280
par-creature,,SHELTO,,169,266,9de3746a6a71905d
par-creature,,SHEP,,169,266,b90069a578adeece
par-creature,,SHIKATA1,,169,266,58f007442282c749
par-creature,,SHILOC,,169,266,b6df18b509ea45fc
par-creature,,SHISTA,,169,266,e6721bd0f0608e2e
par-creature,,SHOAL,,169,266,4178dc1d88542dff
par-creature,,SHOP01,Mira,169,266,6b07007f35feeb57
par-creature,,SHOP02,Arnolinus,169,266,56ff9081a028fdbb
par-creature,,SHOP03,Maheer,169,266,0be93e50c952341f
par-creature,,SHOP04,Enge,169,266,c7b04ffe43398a60
par-creature,,SHOP05,Perter,169,266,2a67c6e592afae72
par-creature,,SHOP2,Vendeurs,169,266,faefba86dcd7dd22
par-creature,,SHOP8,Galoomp le comptable,169,266,f089ff09d765fca2
par-creature,,SHTH01,Hanz,169,266,1cbbeae7dcbec682
par-creature,,SHTH02,Goshan,169,266,d203ce1025ce9f48
par-creature,,SHTH03,Kretor,169,266,209813509f0e808e
par-creature,,SHTH04,Morsa,169,266,3b4171c97f1387b7
par-creature,,SHTH05,Joster,169,266,fa013c7b980c9de4
par-creature,,SHTH06,Varia,169,266,793517aeee79ddeb
par-creature,,SHTHASS1,Ama,169,266,cf7dd5d633c373c0
par-creature,,SHTHDR01,Brannel,169,266,638a0c8d45b74cb7
par-creature,,SHTHLT01,Jariel,169,266,5f75bee1f6ff2c3f
par-creature,,SHTHLT02,Lathan,169,266,b133302d1fb6cad7
par-creature,,SHTHOFF1,Sire Greshal,169,266,5be7ec16ab26ca07
par-creature,,SHTHSTOR,Rattell,169,266,ed239cb8bcfabf55
par-creature,,SHUGAR01,Sœur Garlena,169,266,d2ca2e64cdd0355d
par-creature,,SHUGOD01,Odren,169,266,9f76cc7488c0c1ad
par-creature,,SHUPOL01,Frère Pol,169,266,2521711b7ca11772
par-creature,,SHVERT,,169,266,ba7a63eb02529256
par-creature,,SIL,,169,266,b01d3ef2d4957e0a
par-creature,,SILENC,,169,266,a793c092037e66ff
par-creature,,SILKE,,169,266,b9d9cf11e2e297e9
par-creature,,SIMMEON,,169,266,eada1c94c2128c72
