asset_key,resref,roles,usage_count,owner_count,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,extracted_path
icon:OHSWIREA,OHSWIREA,item-inventory,2,2,BAMC,V1,1,1,data/GUIIcon.bif,0x00401345,827,30CC0BD74F22766BD10024332D5B340331A0F9D100C7A723F93337E52FF28707,icons/source/OHSWIREA.bam
icon:OHTEMPC,OHTEMPC,item-description,1,1,BAM,V2,1,1,data/Patch25.bif,0x01000031,244,5B3E4E67F28AB80FB9FB31535CA782BA29683099941585F0DDFBAFFB3FBCE4D6,icons/source/OHTEMPC.bam
icon:OHTEMPI,OHTEMPI,item-inventory,1,1,BAMC,V1,1,1,data/Patch25.bif,0x01000032,1724,0AD52459D4E6EA40A90FF9A23ACCC587488A158B36114839F73CEE5E465CDEE0,icons/source/OHTEMPI.bam
icon:OHTMPS2C,OHTMPS2C,spellbook,3,3,BAM,V1,1,1,data/Patch25.bif,0x01000039,2090,47624A11B68D774578E8FD64880E02FFD0C4A0ACB978BF8466A74DE65F3D1A97,icons/source/OHTMPS2C.bam
icon:OHTYR1C,OHTYR1C,spellbook,1,1,BAMC,V1,1,1,data/GUIIcon.bif,0x00401349,733,B66EA8198A813910E96D3A5FB16EC9E8BDFE12FBBFA0FA540561BA315C14A944,icons/source/OHTYR1C.bam
icon:OHTYR2C,OHTYR2C,spellbook,1,1,BAMC,V1,1,1,data/Patch2.bif,0x0BD00370,975,29373726EBE79CECD10AA7F528C65FE47648523F9F73D7BB574D0831B1B97D73,icons/source/OHTYR2C.bam
icon:PAMUL26,PAMUL26,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600004,22494,07A459FEA4C186BC87ECA9F4D635934200E3A320A29B4CF48759002D9B1FF730,icons/source/PAMUL26.bam
icon:PAMUL27,PAMUL27,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600005,26518,9B021A892E0BEA41FA2D49021E7E4B484AFF9944B7B79FCF78EB9E8F95C6BE72,icons/source/PAMUL27.bam
icon:PAROW15,PAROW15,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600006,22010,07848A1583247983F1C643F778F58A85D03495062234C06EC12A717F2233578F,icons/source/PAROW15.bam
icon:PAX1H14,PAX1H14,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600007,27677,6A6FD9963FD35A524506CBE483E6679DC54D831760FEBDCF78587790B678487C,icons/source/PAX1H14.bam
icon:PAX1H16,PAX1H16,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600008,26679,5AF82C9EA59B479B60F6BA69DBA286B7E892C8A34B16EF254DF9E049BF996C0B,icons/source/PAX1H16.bam
icon:PBAG05,PBAG05,item-description,1,1,BAM,V2,1,1,data/25GuiDes.bif,0x0A600009,272,DCDB9B9E4F8BEC7BE07985B752DF66444C4065AFEB6C01004C99C5187F20D760,icons/source/PBAG05.bam
icon:PBAG06,PBAG06,item-description,4,4,BAM,V2,1,1,data/25GuiDes.bif,0x0A60000A,244,E194934F93481B0E86A1BA24C531EB801E59F9FB856A14BBEEA5787953B005DB,icons/source/PBAG06.bam
icon:PBELT11,PBELT11,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60000C,25714,E1618A051843F8C6E6B092749BF651037B6079E60CA3777936DABA66E50CCE0F,icons/source/PBELT11.bam
icon:PBELT12,PBELT12,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60000D,19298,D13E951F445015258640E7D0CB715A5C437556F4A1E010608680B5FC06B2D7FC,icons/source/PBELT12.bam
icon:PBELT13,PBELT13,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60000E,24764,B015EEE38409AF6C767434C83D152B58FDC1451937DACF377B00A5BF35C12BFE,icons/source/PBELT13.bam
icon:PBELT14,PBELT14,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60000F,18802,FC507CC40F3C735B0102124D0FE9F548C45F0D64894D4CB1238413FC86A496AD,icons/source/PBELT14.bam
icon:PBLUN26,PBLUN26,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600010,22255,D4E2F5F8421BFCBF835AC60F4D23E9D7E38F950AFD531B7EE930B7EB1CAD8C84,icons/source/PBLUN26.bam
icon:PBLUN28,PBLUN28,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600011,24707,D3F1F7EADD045FB62D98CC13BA478B940DE993528B2793297C0E13D1763A3B9D,icons/source/PBLUN28.bam
icon:PBLUN30,PBLUN30,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600012,19746,5FA1CCE53FAA8AFC33984D8E925733E4A00C12BAC40AB379F526B230682F1335,icons/source/PBLUN30.bam
icon:PBLUN30A,PBLUN30A,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600013,17496,173F46E89118BC778A24DE88E7B076469D52E351C77DEEB4A706A3422AE86D29,icons/source/PBLUN30A.bam
icon:PBLUN30B,PBLUN30B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600014,10669,C6CC5ADB47627FADFF1914A3859FEBAFF3DAA44702CB8B510D5C2CA29A54F1B5,icons/source/PBLUN30B.bam
icon:PBOLT09,PBOLT09,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600017,21362,32272C53E64119C24CFC4E8106B6FFDB653344838B0166B64F01B4F595111941,icons/source/PBOLT09.bam
icon:PBOOT12,PBOOT12,item-description,3,3,BAM,V2,1,1,data/25GuiDes.bif,0x0A600018,328,ABE66723E5D24E80F3C2E8D3BEA64BEA31A8009C773D611506CB1B7FF4A12182,icons/source/PBOOT12.bam
icon:PBOTSMIT,PBOTSMIT,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600019,19836,7DD6B67453089D4D679510F7A5751E0931EBA7163A62524D612CD0649A539E9A,icons/source/PBOTSMIT.bam
icon:PBOW20,PBOW20,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001A,23256,08BA5BA98522690A844ECD88B599A7EADDB91B56F2316DD71D3F06989A1AF855,icons/source/PBOW20.bam
icon:PBOW22,PBOW22,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001B,26054,0BE28671EEEC507E3171B2D53390D76E39139E2D77CCEC383BF246196CF40E62,icons/source/PBOW22.bam
icon:PBRAC22,PBRAC22,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001C,31793,8F29D0DEF9F27C99F9A91D723C1602DBEE845B84608ADE921C6D53F62F0585B2,icons/source/PBRAC22.bam
icon:PBRAC24,PBRAC24,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001D,32020,B56ED7525316DA518555FCC791C42C1890A4745DBB1110D2D45BF86F8B391D39,icons/source/PBRAC24.bam
icon:PBRAC25,PBRAC25,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001E,34028,7D03045322F9A7A4B3F8F01B6FAE955775C9DB099CE8C2025F367478E7F7F821,icons/source/PBRAC25.bam
icon:PBRAC26,PBRAC26,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60001F,23123,B9BCDDBD79D37F6ED4D90DDB68D5AA1936B1192708813346486460A8E1AAF2C6,icons/source/PBRAC26.bam
icon:PBRDFLUT,PBRDFLUT,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600020,11759,57AB53F345EE7E0F7A42B8BB8C041170EFF93C64E1F8DFAE834BA3BBE289CE75,icons/source/PBRDFLUT.bam
icon:PBZPLO01,PBZPLO01,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600021,15046,BC337E74DABA2BD3C15C9B57EE8C0D9927DED7C37A2AC2A00FDE8F2139A2C778,icons/source/PBZPLO01.bam
icon:PBZPLO02,PBZPLO02,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600022,34361,B1A29DA2A209669C1753E2589A166661724525F6E418A2B05414771C2E641335,icons/source/PBZPLO02.bam
icon:PCHAN20,PCHAN20,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600023,32996,E63FC48E482084E936F582A48182930171FC70E07C687582CCB6F2EA304A4DE1,icons/source/PCHAN20.bam
icon:PCLCK32,PCLCK32,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600024,22692,5D85C9EAB89B9928CBB0B5471C8CFE8F6D537A34427389F6A651531CB3C66DF2,icons/source/PCLCK32.bam
icon:PCOMPO01,PCOMPO01,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600025,15350,A0E3D36290421A42E9F3BC52BD1C61F2A3543F21C5EB75FC651B897519023B60,icons/source/PCOMPO01.bam
icon:PCOMPO02,PCOMPO02,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600026,7989,2FFBCF31B23DCA90870C6E83B3C8324E5C8D3383EF27CCC2F3BB52C228BBC203,icons/source/PCOMPO02.bam
icon:PCOMPO03,PCOMPO03,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600027,23592,03C9AE55F00D7ED071E32B6D2B709DD294B420B96068DE515321A9F7BB37CD23,icons/source/PCOMPO03.bam
icon:PCOMPO11,PCOMPO11,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600029,10164,51882B2DF189751E69F6D932595249C3C4308D0F26ED107C27E86A8A90126E18,icons/source/PCOMPO11.bam
icon:PCOMPO12,PCOMPO12,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002A,11367,E76FE5ABC8440AC280E5B00720E71E992E1188EF1A2FC3FBF38814F6391ADA17,icons/source/PCOMPO12.bam
icon:PCOMPO13,PCOMPO13,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002B,9915,8E618F1A3D6F774DC38F0A4BE5E023B33EA4D257C88FAE34B64FDAE41E3ACE7A,icons/source/PCOMPO13.bam
icon:PCOMPO14,PCOMPO14,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002C,9350,50EF6B71226C7D0BBD3E6778CC9DF01832ECEB340DAB12C53234B6C2CF7982EE,icons/source/PCOMPO14.bam
icon:PCOMPO17,PCOMPO17,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002D,17254,17DAA3A98F1BA836F32AB9C8F4B824BF2AD0BFB23E393D1BE79EE11416CA6A05,icons/source/PCOMPO17.bam
icon:PDAGG21,PDAGG21,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002E,27807,C4B41EDB085C8EF4470990CB0B30EE8B079974F6C90AC3752EFD02F6D94E0824,icons/source/PDAGG21.bam
icon:PDAGG23,PDAGG23,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60002F,21326,C5BB3755CD3516D5B28B7242D5AFA79FAA1E13A4B9F65B3D47600B12DF137059,icons/source/PDAGG23.bam
icon:PDART08,PDART08,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600030,19771,37AF516295DB83EEA01A52575586C438E011C46799F55B1A23035AF453ED7C63,icons/source/PDART08.bam
icon:PFIGUR01,PFIGUR01,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600031,22635,DBDB8F295EE8A07CAAD3FEEBE228BE4F90F00AE8F2F7D3947707F6E7E265809D,icons/source/PFIGUR01.bam
icon:PGLBBLU1,PGLBBLU1,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600032,15923,8759D799D9F15AD01435378C9F826275CABFF93CD680C269A9B78962514A84DD,icons/source/PGLBBLU1.bam
icon:PGLBGRE1,PGLBGRE1,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600033,15923,8759D799D9F15AD01435378C9F826275CABFF93CD680C269A9B78962514A84DD,icons/source/PGLBGRE1.bam
icon:PGLBPUR1,PGLBPUR1,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600034,15923,8759D799D9F15AD01435378C9F826275CABFF93CD680C269A9B78962514A84DD,icons/source/PGLBPUR1.bam
icon:PGLBRED1,PGLBRED1,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600035,15923,8759D799D9F15AD01435378C9F826275CABFF93CD680C269A9B78962514A84DD,icons/source/PGLBRED1.bam
icon:PHAMM10,PHAMM10,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600037,13011,0908F9E6BE584605433126EFF43A8728DE1E8282018CB6686BEDD519608015E5,icons/source/PHAMM10.bam
icon:PHELM23,PHELM23,item-description,5,5,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600038,11927,2533C5A76654A0FD894C7D0AADDBDF458AA753639DFC00CB4A8F7BDBC0126D46,icons/source/PHELM23.bam
icon:PHELM29,PHELM29,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600039,28788,D8573F1773485598A544BB67954AAC87853236414C54C647BA67C5E7D34C9BA3,icons/source/PHELM29.bam
icon:PLEAT23,PLEAT23,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60003C,27112,C4C7BFDA059F53FFFC3FDA24A0326010A630217BFAA41D28748724EB021092F2,icons/source/PLEAT23.bam
icon:PLYBASSB,PLYBASSB,spellbook,1,1,BAMC,V1,1,2,data/GUIIcon.bif,0x0040134B,1484,FC6A36ADBC96D2458EA2DC12F380566F8602F6EE0CE87A63403004C5ECA0C053,icons/source/PLYBASSB.bam
icon:PLYBEA1B,PLYBEA1B,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD00379,1637,A4332D357332EFC4D767EC3E42D5DEE179E9AA996350CF1BCFC9F6892F672E52,icons/source/PLYBEA1B.bam
icon:PLYBEA2B,PLYBEA2B,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037A,1633,291830232B82F75CC40AFD2C9D67B811A3091977A6AA817BADE36582358ECDA1,icons/source/PLYBEA2B.bam
icon:PLYFLINB,PLYFLINB,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037B,1578,0D2EAD6D7197C229805DEDD6DE415635521D5325384C1AEB7A0BB4C4C920DD34,icons/source/PLYFLINB.bam
icon:PLYJELLB,PLYJELLB,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037C,1512,D69A579B9D862E2AF00B329B4579B8DDECAECCFAC0452059B490061BAE4C82C4,icons/source/PLYJELLB.bam
icon:PLYMANB,PLYMANB,spellbook,5,5,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037D,1512,2C304551C209225A7E3BBCBF41CA43D28B0AA238C4A481A2FC03251B95B13EDE,icons/source/PLYMANB.bam
icon:PLYOGREB,PLYOGREB,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037E,1609,4C55CB811FD1C17569AC50841D7D381AB9E4CCD94B4DCA0223ADBF4D097BF6D2,icons/source/PLYOGREB.bam
icon:PLYSPIDB,PLYSPIDB,spellbook,4,4,BAMC,V1,1,2,data/Patch2.bif,0x0BD0037F,1638,D98DF87FB8DE649506580C133F154626A486922436CDFD17C881579BBFAD645B,icons/source/PLYSPIDB.bam
icon:PLYWOLFB,PLYWOLFB,spellbook,1,1,BAMC,V1,1,2,data/Patch2.bif,0x0BD00380,1567,C2E673D7DCAEA95BDCB7EA335DA3870975C289AB6CEACCBEEAD2E107FCFEBBDB,icons/source/PLYWOLFB.bam
icon:PLYWYVNB,PLYWYVNB,spellbook,1,1,BAMC,V1,1,2,data/GUIIcon.bif,0x0040134E,1414,60A5E2E2DA98A0B59CC5C545A03C6CC5942B75386A2DF5FCBBE599CFFF94CABB,icons/source/PLYWYVNB.bam
icon:PMISCCB,PMISCCB,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60003D,18723,3E8D151AB48487F4C3F3386518ECE807F606703332CD022B06AFD8AA7CE93B80,icons/source/PMISCCB.bam
icon:POO,POO,item-description,1,1,BAM,V2,1,1,data/Patch2.bif,0x0BD00381,272,33F1F8FC2448FD4DB1A2435F7B4B886C9D138BF1CFB907912B42F9DCB61B8E9C,icons/source/POO.bam
icon:PPLAT20,PPLAT20,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600042,25621,7FF2D8141E881B037A250F95669650F2F70A78F5224EB9E68EEAECC784321EEF,icons/source/PPLAT20.bam
icon:PPLAT21,PPLAT21,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600043,31510,3B589089202CB593A8C6E181548161E19C5034408E824A9BDEDD893EFDBCFA5D,icons/source/PPLAT21.bam
icon:PPLOT01B,PPLOT01B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600044,13644,A1A56E6EC6163B1EB5E053E922C344C0A83497FE2638D7623D6C670DA7FEAACF,icons/source/PPLOT01B.bam
icon:PPLOT01C,PPLOT01C,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600045,26734,978CED49E2790A3B757AFFEE9F045DC7EEBD9982615ECC4240F834C183AEC8D7,icons/source/PPLOT01C.bam
icon:PPLOT01D,PPLOT01D,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600046,26734,978CED49E2790A3B757AFFEE9F045DC7EEBD9982615ECC4240F834C183AEC8D7,icons/source/PPLOT01D.bam
icon:PPLOT01E,PPLOT01E,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600047,24180,FA4AB9F835218ADD6B7CFE50B683097B0A81159DEF01880FC6F6FFBFB855F068,icons/source/PPLOT01E.bam
icon:PPLOT01F,PPLOT01F,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600048,17098,64FE70E383F296740FFD307F1C5F7E784C69CB3B4D88CE5259907B23B8538806,icons/source/PPLOT01F.bam
icon:PPLOT01H,PPLOT01H,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600049,20419,5C3A390FA84AC4050F7741D40E4676F32766C53415B476572E3045D1C8ED4748,icons/source/PPLOT01H.bam
icon:PPLOT01J,PPLOT01J,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004A,16898,CC308168520DD7361E6598093D62AC245FF0756E6441437F31ABC695E54E02B8,icons/source/PPLOT01J.bam
icon:PPLOT01K,PPLOT01K,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004B,15405,9D2BCCC9144B4A8849CAD31750A894A2F4C1B4C38071B2571028D76E92E826E5,icons/source/PPLOT01K.bam
icon:PPLOT01L,PPLOT01L,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004C,22007,7E8F78F4F282B338373F516B90E87958FBC0518A587FF188E22587BAFE0BB6B8,icons/source/PPLOT01L.bam
icon:PPLOT01P,PPLOT01P,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004D,31569,FDF5E0591E0632D0C0C8BCD29E86CD6C2089CEB55624A0911A4033DEB8587316,icons/source/PPLOT01P.bam
icon:PPLOT02A,PPLOT02A,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004E,20086,1A12F2A4FF8387EC3EE15DEB8A43FEB26758F0524B81C3BDDDA10809ADB7E81C,icons/source/PPLOT02A.bam
icon:PPLOT02B,PPLOT02B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60004F,20729,89580339EBF5D2FDCCB4FAE8DBE50A0A79B2E8B3B45921346801009F364E5068,icons/source/PPLOT02B.bam
icon:PPLOT02C,PPLOT02C,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600050,9178,89D90BA325F684B7DEF2BED641E6C2982F9FC8D5821E9C783363D97127A8BE39,icons/source/PPLOT02C.bam
icon:PPLOT02D,PPLOT02D,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600051,9178,89D90BA325F684B7DEF2BED641E6C2982F9FC8D5821E9C783363D97127A8BE39,icons/source/PPLOT02D.bam
icon:PPLOT02E,PPLOT02E,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600052,9178,89D90BA325F684B7DEF2BED641E6C2982F9FC8D5821E9C783363D97127A8BE39,icons/source/PPLOT02E.bam
icon:PPLOT02H,PPLOT02H,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600053,31080,E0C90C9E94B6BC496EB140C356E64016BC3374FC21AF2AC3EA2F2FA8B1ADBD63,icons/source/PPLOT02H.bam
icon:PPLOT03A,PPLOT03A,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600054,15779,8C51FC64B97D36CE33AAB0AD8AAD6BC9506B3D69201745D930CC44C022348FF5,icons/source/PPLOT03A.bam
icon:PPLOT03B,PPLOT03B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600055,15843,57B58DD464B7DF3E13EF19EBB951FE0C477CD975BDAC7E02B171445A008FD3C0,icons/source/PPLOT03B.bam
icon:PPLOT03C,PPLOT03C,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600056,16599,E5AED258B19A18F1D25521F24C0250394BA12CDAD2B67F6B0ECE4C01CEAE6AAE,icons/source/PPLOT03C.bam
icon:PPLOT03D,PPLOT03D,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600057,13386,6ED6A9470F08BAF0B75E29F5BBB7C7B9F2B5A0A46E8C2C83B0435B6A6CE3B976,icons/source/PPLOT03D.bam
icon:PPLOT03E,PPLOT03E,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600058,15991,3D9F2C92D888113BA9A98726E27BD5CB71D8C3DC4CA821CFF0B5A6821AC6DBB4,icons/source/PPLOT03E.bam
icon:PPLOT04A,PPLOT04A,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600059,14218,4E6AB060D3E07FA70318024145997F68DDAC027F242C34AB8F8A21F0A2C34037,icons/source/PPLOT04A.bam
icon:PPLOT04B,PPLOT04B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005A,16738,1B0BD934926A46161C477812835BE617843E69971E132B9B9716219AE042E725,icons/source/PPLOT04B.bam
icon:PPLOT04C,PPLOT04C,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005B,18241,CBCC5CEB8C3C714DC2F90DE7F157FB5498F57C6F3CC24614388F8C4B3E8E4FAD,icons/source/PPLOT04C.bam
icon:PPLOT04D,PPLOT04D,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005C,20236,3825CB092E395C2C6B7E3EE17201CF791897F0A69C491108713B777139FA40C0,icons/source/PPLOT04D.bam
icon:PPLOT04F,PPLOT04F,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005D,15522,1BB1B4D44FBA4C8B45B3FA77F5518C9009B61A6C6796F0DF5E5FD61A538D5552,icons/source/PPLOT04F.bam
icon:PPLOT04G,PPLOT04G,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005E,16903,3E99AF2783165F028995DD755D93619521B0E340FAAD6809601E0467C6C61893,icons/source/PPLOT04G.bam
icon:PPLOT04H,PPLOT04H,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60005F,9558,5FAB87CFDAE0E7ED4C3154A307E5B81B72ECA27CF9EA79DA359D3E550D3D44CF,icons/source/PPLOT04H.bam
icon:PPLOT04I,PPLOT04I,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600060,15911,4811155A6A91BDD8A93C3E396110283BD6A74029308F94C24A52C905165B4DA1,icons/source/PPLOT04I.bam
icon:PPLOT05A,PPLOT05A,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600061,12624,0CCA410466F8C8B0C411DD3B86AE47F16D1CFD9E20D0E6E24CA1EC798ACE9DF4,icons/source/PPLOT05A.bam
icon:PPLOT05B,PPLOT05B,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600062,14314,9B47DBDEBE5433B7C59067627C372B2651B9FD1360EFAF96D439B03EDA4DBF86,icons/source/PPLOT05B.bam
icon:PPLOT05C,PPLOT05C,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600063,18633,2C7BB1ED1BA8E0A72AD70C6EEE58A0811D58A387E91D511F9DF853190E508F0B,icons/source/PPLOT05C.bam
icon:PPOTN55,PPOTN55,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600064,22103,80C23AC186B999C4D7A986360AA6EB8870BDFE7987CC4D0376DA207B6C2FE397,icons/source/PPOTN55.bam
icon:PQUIVR01,PQUIVR01,item-description,4,4,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600065,27972,95519F139BB00BCA3B33D80884CB200BFF47B97098E6754050B9E98DDBC3B602,icons/source/PQUIVR01.bam
icon:PQUIVR03,PQUIVR03,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600066,24178,141EAFF9AA0E92F2351A7F022415E590EE98D5EF234A0293B0A292F9F6A7C1A6,icons/source/PQUIVR03.bam
icon:PRING43,PRING43,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600067,11361,136D9A33290FB51D99BFC33A59C4D69049D7CDD0D64A086FB6BCE770F997BDBD,icons/source/PRING43.bam
icon:PRING44,PRING44,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600068,13859,1557FFE6B911649196CF2A3CE1BE68FE0E6F971ED4412A10FBEE01CEEB3D60B4,icons/source/PRING44.bam
icon:PRING45,PRING45,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600069,8605,E3288C35451C19E5D777C33CAE94025D4AA66E244C2448D0D2E580A4519F6B08,icons/source/PRING45.bam
icon:PRODS06,PRODS06,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60006A,21121,1CBA8D55701B04EFDFCA23CF17BC8FF1BB485CE1B1B29F0DF3A13219E225AB60,icons/source/PRODS06.bam
icon:PSECRT01,PSECRT01,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60006B,17936,3574DA97A77C018C803C590EAC5B8CB6AD2578205E916162B3CADA12A5EBED40,icons/source/PSECRT01.bam
icon:PSECRT02,PSECRT02,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60006C,10594,EFA6434C20A88427BB362F899228FC80A4F67E327EF277D6421CCDB0A53E562F,icons/source/PSECRT02.bam
icon:PSECRT04,PSECRT04,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60006D,10028,C30F5C36126ECAFC9B9CCA68FB5705A3E7E0628D668E5FE236DA8AD5896A2788,icons/source/PSECRT04.bam
icon:PSECRT05,PSECRT05,item-description,1,1,BAMC,V1,1,1,data/25GuiDes.bif,0x0A60006E,23975,B4D819004890A4085865A822677FAFFC6A3944B81220A447309CEAC47BA31199,icons/source/PSECRT05.bam
icon:PSLNG08,PSLNG08,item-description,2,2,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600070,25347,E0AA1CD5FCA588EC4417C2A60CBD438325D99C9B629E25530858B59D39CBE33D,icons/source/PSLNG08.bam
icon:PSPER11,PSPER11,item-description,3,3,BAMC,V1,1,1,data/25GuiDes.bif,0x0A600071,18080,E20B5F5900E44E6D3CBC1E9A7285B0325AE11BBB8B1EB7426C1CD99E956D8433,icons/source/PSPER11.bam
