asset_key,resref,family,usage_count,owner_count
icon:INSW1H03,INSW1H03,item-inventory,1,1
icon:INSW1H04,INSW1H04,item-inventory,1,1
icon:INSW1H05,INSW1H05,item-inventory,1,1
icon:INSW1H06,INSW1H06,item-inventory,1,1
icon:IOHRHLM1,IOHRHLM1,item-inventory,1,1
icon:IPHABLAD,IPHABLAD,item-inventory,1,1
icon:IPLAT01,IPLAT01,item-inventory,6,6
icon:IPLAT02,IPLAT02,item-inventory,1,1
icon:IPLAT04,IPLAT04,item-inventory,3,3
icon:IPLAT05,IPLAT05,item-inventory,3,3
icon:IPLAT06,IPLAT06,item-inventory,1,1
icon:IPLAT08,IPLAT08,item-inventory,1,1
icon:IPLAT09,IPLAT09,item-inventory,1,1
icon:IPLAT10,IPLAT10,item-inventory,1,1
icon:IPLAT11,IPLAT11,item-inventory,1,1
icon:IPLAT12,IPLAT12,item-inventory,1,1
icon:IPLAT13,IPLAT13,item-inventory,1,1
icon:IPLAT14,IPLAT14,item-inventory,1,1
icon:IPLAT15,IPLAT15,item-inventory,2,2
icon:IPLAT16,IPLAT16,item-inventory,2,2
icon:IPLAT17,IPLAT17,item-inventory,1,1
icon:IPLAT18,IPLAT18,item-inventory,1,1
icon:IPLAT20,IPLAT20,item-inventory,1,1
icon:IPLAT21,IPLAT21,item-inventory,1,1
icon:IPLAT22,IPLAT22,item-inventory,1,1
icon:IPLAT23,IPLAT23,item-inventory,2,2
icon:IPLOT01B,IPLOT01B,item-inventory,1,1
icon:IPLOT01C,IPLOT01C,item-inventory,1,1
icon:IPLOT01D,IPLOT01D,item-inventory,1,1
icon:IPLOT01E,IPLOT01E,item-inventory,1,1
icon:IPLOT01F,IPLOT01F,item-inventory,1,1
icon:IPLOT01H,IPLOT01H,item-inventory,1,1
icon:IPLOT01J,IPLOT01J,item-inventory,1,1
icon:IPLOT01K,IPLOT01K,item-inventory,1,1
icon:IPLOT01L,IPLOT01L,item-inventory,1,1
icon:IPLOT01P,IPLOT01P,item-inventory,1,1
icon:IPLOT02A,IPLOT02A,item-inventory,1,1
icon:IPLOT02B,IPLOT02B,item-inventory,1,1
icon:IPLOT02C,IPLOT02C,item-inventory,1,1
icon:IPLOT02D,IPLOT02D,item-inventory,1,1
icon:IPLOT02E,IPLOT02E,item-inventory,1,1
icon:IPLOT02H,IPLOT02H,item-inventory,2,2
icon:IPLOT03A,IPLOT03A,item-inventory,1,1
icon:IPLOT03B,IPLOT03B,item-inventory,1,1
icon:IPLOT03C,IPLOT03C,item-inventory,1,1
icon:IPLOT03D,IPLOT03D,item-inventory,1,1
icon:IPLOT03E,IPLOT03E,item-inventory,1,1
icon:IPLOT04A,IPLOT04A,item-inventory,1,1
icon:IPLOT04B,IPLOT04B,item-inventory,1,1
icon:IPLOT04C,IPLOT04C,item-inventory,1,1
icon:IPLOT04D,IPLOT04D,item-inventory,1,1
icon:IPLOT04F,IPLOT04F,item-inventory,1,1
icon:IPLOT04G,IPLOT04G,item-inventory,1,1
icon:IPLOT04H,IPLOT04H,item-inventory,1,1
icon:IPLOT04I,IPLOT04I,item-inventory,1,1
icon:IPLOT05A,IPLOT05A,item-inventory,1,1
icon:IPLOT05B,IPLOT05B,item-inventory,1,1
icon:IPLOT05C,IPLOT05C,item-inventory,1,1
icon:IPLYSALA,IPLYSALA,item-inventory,1,1
icon:IPOTN02,IPOTN02,item-inventory,1,1
icon:IPOTN03,IPOTN03,item-inventory,1,1
icon:IPOTN04,IPOTN04,item-inventory,2,2
icon:IPOTN05,IPOTN05,item-inventory,1,1
icon:IPOTN06,IPOTN06,item-inventory,1,1
icon:IPOTN07,IPOTN07,item-inventory,1,1
icon:IPOTN08,IPOTN08,item-inventory,2,2
icon:IPOTN09,IPOTN09,item-inventory,1,1
icon:IPOTN10,IPOTN10,item-inventory,1,1
icon:IPOTN11,IPOTN11,item-inventory,1,1
icon:IPOTN12,IPOTN12,item-inventory,1,1
icon:IPOTN13,IPOTN13,item-inventory,1,1
icon:IPOTN14,IPOTN14,item-inventory,1,1
icon:IPOTN15,IPOTN15,item-inventory,2,2
icon:IPOTN16,IPOTN16,item-inventory,1,1
icon:IPOTN17,IPOTN17,item-inventory,1,1
icon:IPOTN18,IPOTN18,item-inventory,1,1
icon:IPOTN19,IPOTN19,item-inventory,2,2
icon:IPOTN20,IPOTN20,item-inventory,5,5
icon:IPOTN21,IPOTN21,item-inventory,1,1
icon:IPOTN22,IPOTN22,item-inventory,1,1
icon:IPOTN23,IPOTN23,item-inventory,1,1
icon:IPOTN24,IPOTN24,item-inventory,1,1
icon:IPOTN25,IPOTN25,item-inventory,1,1
icon:IPOTN26,IPOTN26,item-inventory,1,1
icon:IPOTN27,IPOTN27,item-inventory,1,1
icon:IPOTN28,IPOTN28,item-inventory,1,1
icon:IPOTN29,IPOTN29,item-inventory,1,1
icon:IPOTN30,IPOTN30,item-inventory,1,1
icon:IPOTN31,IPOTN31,item-inventory,1,1
icon:IPOTN32,IPOTN32,item-inventory,1,1
icon:IPOTN33,IPOTN33,item-inventory,2,2
icon:IPOTN34,IPOTN34,item-inventory,1,1
icon:IPOTN35,IPOTN35,item-inventory,1,1
icon:IPOTN36,IPOTN36,item-inventory,1,1
icon:IPOTN37,IPOTN37,item-inventory,1,1
icon:IPOTN38,IPOTN38,item-inventory,1,1
icon:IPOTN39,IPOTN39,item-inventory,1,1
icon:IPOTN40,IPOTN40,item-inventory,2,2
icon:IPOTN41,IPOTN41,item-inventory,2,2
icon:IPOTN42,IPOTN42,item-inventory,1,1
icon:IPOTN43,IPOTN43,item-inventory,1,1
icon:IPOTN44,IPOTN44,item-inventory,1,1
icon:IPOTN45,IPOTN45,item-inventory,4,4
icon:IPOTN46,IPOTN46,item-inventory,1,1
icon:IPOTN47,IPOTN47,item-inventory,1,1
icon:IPOTN49,IPOTN49,item-inventory,1,1
icon:IPOTN52,IPOTN52,item-inventory,2,2
icon:IPOTN53,IPOTN53,item-inventory,1,1
icon:IPOTN54,IPOTN54,item-inventory,3,3
icon:IPOTN55,IPOTN55,item-inventory,2,2
icon:IQBULL02,IQBULL02,item-inventory,1,1
icon:IQUIV01,IQUIV01,item-inventory,1,1
icon:IRING01,IRING01,item-inventory,42,42
icon:IRING02,IRING02,item-inventory,1,1
icon:IRING03,IRING03,item-inventory,1,1
icon:IRING04,IRING04,item-inventory,1,1
icon:IRING05,IRING05,item-inventory,23,23
icon:IRING06,IRING06,item-inventory,2,2
icon:IRING07,IRING07,item-inventory,1,1
icon:IRING08,IRING08,item-inventory,3,3
icon:IRING09,IRING09,item-inventory,16,16
icon:IRING10,IRING10,item-inventory,1,1
icon:IRING11,IRING11,item-inventory,1,1
icon:IRING12,IRING12,item-inventory,1,1
icon:IRING13,IRING13,item-inventory,1,1
icon:IRING14,IRING14,item-inventory,2,2
icon:IRING15,IRING15,item-inventory,1,1
icon:IRING16,IRING16,item-inventory,1,1
icon:IRING17,IRING17,item-inventory,2,2
icon:IRING18,IRING18,item-inventory,2,2
icon:IRING19,IRING19,item-inventory,1,1
icon:IRING20,IRING20,item-inventory,1,1
icon:IRING21,IRING21,item-inventory,1,1
icon:IRING22,IRING22,item-inventory,1,1
icon:IRING23,IRING23,item-inventory,1,1
icon:IRING26,IRING26,item-inventory,1,1
icon:IRING27,IRING27,item-inventory,1,1
icon:IRING28,IRING28,item-inventory,1,1
icon:IRING29,IRING29,item-inventory,1,1
icon:IRING31,IRING31,item-inventory,2,2
icon:IRING33,IRING33,item-inventory,1,1
icon:IRING34,IRING34,item-inventory,1,1
icon:IRING35,IRING35,item-inventory,2,2
icon:IRING36,IRING36,item-inventory,1,1
icon:IRING37,IRING37,item-inventory,1,1
icon:IRING38,IRING38,item-inventory,1,1
icon:IRING39,IRING39,item-inventory,1,1
icon:IRING41,IRING41,item-inventory,1,1
icon:IRING43,IRING43,item-inventory,1,1
icon:IRING44,IRING44,item-inventory,1,1
icon:IRING45,IRING45,item-inventory,1,1
icon:IRING46,IRING46,item-inventory,1,1
icon:IRODS01,IRODS01,item-inventory,1,1
icon:IRODS02,IRODS02,item-inventory,2,2
icon:IRODS03,IRODS03,item-inventory,1,1
icon:IRODS04,IRODS04,item-inventory,2,2
icon:IRODS05,IRODS05,item-inventory,1,1
icon:IRODS06,IRODS06,item-inventory,1,1
icon:ISCALEB,ISCALEB,item-inventory,1,1
icon:ISCALER,ISCALER,item-inventory,1,1
icon:ISCALES,ISCALES,item-inventory,1,1
icon:ISCRL02,ISCRL02,item-inventory,38,38
icon:ISCRL03,ISCRL03,item-inventory,2,2
icon:ISCRL04,ISCRL04,item-inventory,2,2
icon:ISCRL05,ISCRL05,item-inventory,2,2
icon:ISCRL06,ISCRL06,item-inventory,2,2
icon:ISCRL07,ISCRL07,item-inventory,2,2
icon:ISCRL08,ISCRL08,item-inventory,2,2
icon:ISCRL09,ISCRL09,item-inventory,3,3
icon:ISCRL10,ISCRL10,item-inventory,1,1
icon:ISCRL15,ISCRL15,item-inventory,1,1
icon:ISCRL18,ISCRL18,item-inventory,12,12
icon:ISCRL1B,ISCRL1B,item-inventory,1,1
icon:ISCRL1C,ISCRL1C,item-inventory,1,1
icon:ISCRL1D,ISCRL1D,item-inventory,1,1
icon:ISCRL1E,ISCRL1E,item-inventory,1,1
icon:ISCRL1F,ISCRL1F,item-inventory,2,2
icon:ISCRL1G,ISCRL1G,item-inventory,2,2
icon:ISCRL1H,ISCRL1H,item-inventory,1,1
icon:ISCRL1J,ISCRL1J,item-inventory,1,1
icon:ISCRL1K,ISCRL1K,item-inventory,1,1
icon:ISCRL1L,ISCRL1L,item-inventory,2,2
icon:ISCRL1M,ISCRL1M,item-inventory,1,1
icon:ISCRL1N,ISCRL1N,item-inventory,1,1
icon:ISCRL1O,ISCRL1O,item-inventory,1,1
icon:ISCRL1P,ISCRL1P,item-inventory,1,1
icon:ISCRL1Q,ISCRL1Q,item-inventory,1,1
icon:ISCRL1R,ISCRL1R,item-inventory,1,1
icon:ISCRL1S,ISCRL1S,item-inventory,1,1
icon:ISCRL1T,ISCRL1T,item-inventory,4,4
icon:ISCRL1U,ISCRL1U,item-inventory,1,1
icon:ISCRL1Y,ISCRL1Y,item-inventory,1,1
icon:ISCRL1Z,ISCRL1Z,item-inventory,1,1
icon:ISCRL2A,ISCRL2A,item-inventory,1,1
icon:ISCRL2D,ISCRL2D,item-inventory,1,1
icon:ISCRL2E,ISCRL2E,item-inventory,1,1
icon:ISCRL2F,ISCRL2F,item-inventory,1,1
icon:ISCRL2G,ISCRL2G,item-inventory,1,1
icon:ISCRL2H,ISCRL2H,item-inventory,1,1
icon:ISCRL2I,ISCRL2I,item-inventory,1,1
icon:ISCRL36,ISCRL36,item-inventory,1,1
icon:ISCRL3P,ISCRL3P,item-inventory,1,1
icon:ISCRL56,ISCRL56,item-inventory,1,1
icon:ISCRL58,ISCRL58,item-inventory,1,1
icon:ISCRL59,ISCRL59,item-inventory,1,1
icon:ISCRL5A,ISCRL5A,item-inventory,1,1
icon:ISCRL5B,ISCRL5B,item-inventory,1,1
icon:ISCRL5C,ISCRL5C,item-inventory,1,1
icon:ISCRL5D,ISCRL5D,item-inventory,1,1
icon:ISCRL5E,ISCRL5E,item-inventory,1,1
icon:ISCRL5F,ISCRL5F,item-inventory,1,1
icon:ISCRL5G,ISCRL5G,item-inventory,1,1
icon:ISCRL5H,ISCRL5H,item-inventory,1,1
icon:ISCRL5I,ISCRL5I,item-inventory,1,1
icon:ISCRL5J,ISCRL5J,item-inventory,1,1
icon:ISCRL5K,ISCRL5K,item-inventory,1,1
icon:ISCRL5L,ISCRL5L,item-inventory,1,1
icon:ISCRL5M,ISCRL5M,item-inventory,1,1
icon:ISCRL5N,ISCRL5N,item-inventory,1,1
icon:ISCRL5O,ISCRL5O,item-inventory,1,1
icon:ISCRL5P,ISCRL5P,item-inventory,1,1
icon:ISCRL5Q,ISCRL5Q,item-inventory,1,1
icon:ISCRL61,ISCRL61,item-inventory,1,1
icon:ISCRL62,ISCRL62,item-inventory,1,1
icon:ISCRL63,ISCRL63,item-inventory,1,1
icon:ISCRL66,ISCRL66,item-inventory,1,1
icon:ISCRL67,ISCRL67,item-inventory,1,1
icon:ISCRL68,ISCRL68,item-inventory,1,1
icon:ISCRL69,ISCRL69,item-inventory,2,2
icon:ISCRL70,ISCRL70,item-inventory,1,1
icon:ISCRL71,ISCRL71,item-inventory,1,1
icon:ISCRL72,ISCRL72,item-inventory,1,1
icon:ISCRL73,ISCRL73,item-inventory,1,1
icon:ISCRL75,ISCRL75,item-inventory,1,1
icon:ISCRL76,ISCRL76,item-inventory,1,1
icon:ISCRL77,ISCRL77,item-inventory,1,1
icon:ISCRL78,ISCRL78,item-inventory,2,2
icon:ISCRL79,ISCRL79,item-inventory,1,1
icon:ISCRL80,ISCRL80,item-inventory,1,1
icon:ISCRL81,ISCRL81,item-inventory,1,1
icon:ISCRL82,ISCRL82,item-inventory,1,1
icon:ISCRL83,ISCRL83,item-inventory,1,1
icon:ISCRL84,ISCRL84,item-inventory,1,1
icon:ISCRL85,ISCRL85,item-inventory,1,1
icon:ISCRL86,ISCRL86,item-inventory,1,1
icon:ISCRL87,ISCRL87,item-inventory,1,1
icon:ISCRL89,ISCRL89,item-inventory,1,1
icon:ISCRL90,ISCRL90,item-inventory,1,1
icon:ISCRL91,ISCRL91,item-inventory,1,1
icon:ISCRL92,ISCRL92,item-inventory,1,1
icon:ISCRL93,ISCRL93,item-inventory,1,1
icon:ISCRL94,ISCRL94,item-inventory,1,1
icon:ISCRL95,ISCRL95,item-inventory,1,1
icon:ISCRL96,ISCRL96,item-inventory,1,1
icon:ISCRL97,ISCRL97,item-inventory,1,1
icon:ISCRL98,ISCRL98,item-inventory,1,1
icon:ISCRL99,ISCRL99,item-inventory,1,1
icon:ISECRT01,ISECRT01,item-inventory,1,1
icon:ISECRT02,ISECRT02,item-inventory,1,1
icon:ISECRT04,ISECRT04,item-inventory,1,1
icon:ISECRT05,ISECRT05,item-inventory,1,1
icon:ISERIOUS,ISERIOUS,item-inventory,1,1
icon:ISGRASP,ISGRASP,item-inventory,33,33
icon:ISHAM01,ISHAM01,item-inventory,3,3
icon:ISHAPE02,ISHAPE02,item-inventory,2,2
icon:ISHAPE03,ISHAPE03,item-inventory,6,6
icon:ISHAPE04,ISHAPE04,item-inventory,2,2
icon:ISHAPE05,ISHAPE05,item-inventory,3,3
icon:ISHAPE06,ISHAPE06,item-inventory,4,4
icon:ISHAPE07,ISHAPE07,item-inventory,3,3
icon:ISHIL01,ISHIL01,item-inventory,2,2
icon:ISHLD01,ISHLD01,item-inventory,3,3
icon:ISHLD02,ISHLD02,item-inventory,2,2
icon:ISHLD03,ISHLD03,item-inventory,2,2
icon:ISHLD04,ISHLD04,item-inventory,2,2
icon:ISHLD05,ISHLD05,item-inventory,1,1
icon:ISHLD06,ISHLD06,item-inventory,1,1
icon:ISHLD07,ISHLD07,item-inventory,2,2
icon:ISHLD08,ISHLD08,item-inventory,1,1
icon:ISHLD09,ISHLD09,item-inventory,1,1
icon:ISHLD10,ISHLD10,item-inventory,2,2
icon:ISHLD11,ISHLD11,item-inventory,1,1
icon:ISHLD12,ISHLD12,item-inventory,1,1
icon:ISHLD13,ISHLD13,item-inventory,1,1
icon:ISHLD14,ISHLD14,item-inventory,1,1
icon:ISHLD15,ISHLD15,item-inventory,2,2
icon:ISHLD16,ISHLD16,item-inventory,1,1
icon:ISHLD17,ISHLD17,item-inventory,1,1
icon:ISHLD19,ISHLD19,item-inventory,1,1
icon:ISHLD20,ISHLD20,item-inventory,1,1
icon:ISHLD21,ISHLD21,item-inventory,1,1
icon:ISHLD22,ISHLD22,item-inventory,2,2
icon:ISHLD23,ISHLD23,item-inventory,1,1
icon:ISHLD25,ISHLD25,item-inventory,1,1
icon:ISHLD27,ISHLD27,item-inventory,2,2
icon:ISHLD28,ISHLD28,item-inventory,1,1
icon:ISHLD29,ISHLD29,item-inventory,1,1
icon:ISHLD32,ISHLD32,item-inventory,1,1
icon:ISHLDB01,ISHLDB01,item-inventory,1,1
icon:ISHLDB02,ISHLDB02,item-inventory,1,1
icon:ISHLDB03,ISHLDB03,item-inventory,1,1
icon:ISHLDB04,ISHLDB04,item-inventory,1,1
icon:ISHLDFS,ISHLDFS,item-inventory,1,1
icon:ISHLDGN,ISHLDGN,item-inventory,1,1
icon:ISHLDL01,ISHLDL01,item-inventory,1,1
icon:ISHLDL02,ISHLDL02,item-inventory,1,1
icon:ISHLDL03,ISHLDL03,item-inventory,1,1
icon:ISHLDL04,ISHLDL04,item-inventory,1,1
icon:ISHLDL05,ISHLDL05,item-inventory,1,1
icon:ISHLDL06,ISHLDL06,item-inventory,1,1
icon:ISHLDM01,ISHLDM01,item-inventory,1,1
icon:ISHLDM02,ISHLDM02,item-inventory,1,1
icon:ISHLDM03,ISHLDM03,item-inventory,1,1
icon:ISHLDM05,ISHLDM05,item-inventory,1,1
icon:ISHLDM06,ISHLDM06,item-inventory,1,1
icon:ISHLDM09,ISHLDM09,item-inventory,1,1
icon:ISHLDRF,ISHLDRF,item-inventory,1,1
icon:ISHLDS01,ISHLDS01,item-inventory,1,1
icon:ISHLDS02,ISHLDS02,item-inventory,1,1
icon:ISHLDS03,ISHLDS03,item-inventory,1,1
icon:ISHLDS04,ISHLDS04,item-inventory,1,1
icon:ISHLDS05,ISHLDS05,item-inventory,1,1
icon:ISHLDVR,ISHLDVR,item-inventory,1,1
icon:ISHLDZS,ISHLDZS,item-inventory,1,1
icon:ISLAYLIV,ISLAYLIV,item-inventory,1,1
icon:ISLNG01,ISLNG01,item-inventory,1,1
icon:ISLNG02,ISLNG02,item-inventory,1,1
icon:ISLNG03,ISLNG03,item-inventory,1,1
icon:ISLNG04,ISLNG04,item-inventory,1,1
icon:ISLNG05,ISLNG05,item-inventory,1,1
icon:ISLNG06,ISLNG06,item-inventory,1,1
icon:ISLNG07,ISLNG07,item-inventory,2,2
icon:ISLNG08,ISLNG08,item-inventory,2,2
icon:ISLNG10,ISLNG10,item-inventory,1,1
icon:ISORB,ISORB,item-inventory,1,1
icon:ISPER01,ISPER01,item-inventory,11,11
icon:ISPER02,ISPER02,item-inventory,1,1
icon:ISPER03,ISPER03,item-inventory,1,1
icon:ISPER04,ISPER04,item-inventory,1,1
icon:ISPER05,ISPER05,item-inventory,2,2
icon:ISPER06,ISPER06,item-inventory,1,1
icon:ISPER07,ISPER07,item-inventory,1,1
icon:ISPER08,ISPER08,item-inventory,2,2
icon:ISPER09,ISPER09,item-inventory,1,1
icon:ISPER10,ISPER10,item-inventory,1,1
icon:ISPER11,ISPER11,item-inventory,2,2
icon:ISPER12,ISPER12,item-inventory,1,1
icon:ISTAF01,ISTAF01,item-inventory,6,6
icon:ISTAF01,ISTAF01,spellbook,1,1
icon:ISTAF02,ISTAF02,item-inventory,3,3
icon:ISTAF05,ISTAF05,item-inventory,1,1
icon:ISTAF06,ISTAF06,item-inventory,1,1
icon:ISTAF07,ISTAF07,item-inventory,1,1
icon:ISTAF08,ISTAF08,item-inventory,1,1
icon:ISTAF09,ISTAF09,item-inventory,1,1
icon:ISTAF10,ISTAF10,item-inventory,1,1
icon:ISTAF11,ISTAF11,item-inventory,1,1
icon:ISTAF12,ISTAF12,item-inventory,1,1
icon:ISTAF13,ISTAF13,item-inventory,1,1
icon:ISTAF14,ISTAF14,item-inventory,1,1
icon:ISTAF15,ISTAF15,item-inventory,1,1
icon:ISTAF16,ISTAF16,item-inventory,1,1
icon:ISTAF17,ISTAF17,item-inventory,1,1
icon:ISTAF18,ISTAF18,item-inventory,2,2
icon:ISTAF19,ISTAF19,item-inventory,1,1
icon:ISTAF20,ISTAF20,item-inventory,1,1
icon:ISTAF21,ISTAF21,item-inventory,2,2
icon:ISTAF22,ISTAF22,item-inventory,1,1
icon:ISTAF23,ISTAF23,item-inventory,1,1
icon:ISTAF24,ISTAF24,item-inventory,1,1
icon:ISW1H01,ISW1H01,item-inventory,3,3
icon:ISW1H02,ISW1H02,item-inventory,3,3
icon:ISW1H03,ISW1H03,item-inventory,2,2
icon:ISW1H04,ISW1H04,item-inventory,3,3
icon:ISW1H05,ISW1H05,item-inventory,5,5
icon:ISW1H06,ISW1H06,item-inventory,2,2
icon:ISW1H07,ISW1H07,item-inventory,7,7
icon:ISW1H08,ISW1H08,item-inventory,7,7
icon:ISW1H09,ISW1H09,item-inventory,2,2
icon:ISW1H10,ISW1H10,item-inventory,5,5
icon:ISW1H13,ISW1H13,item-inventory,1,1
icon:ISW1H15,ISW1H15,item-inventory,4,4
icon:ISW1H16,ISW1H16,item-inventory,1,1
icon:ISW1H20,ISW1H20,item-inventory,3,3
icon:ISW1H22,ISW1H22,item-inventory,2,2
icon:ISW1H24,ISW1H24,item-inventory,3,3
icon:ISW1H25,ISW1H25,item-inventory,1,1
icon:ISW1H26,ISW1H26,item-inventory,1,1
icon:ISW1H27,ISW1H27,item-inventory,1,1
icon:ISW1H28,ISW1H28,item-inventory,1,1
icon:ISW1H29,ISW1H29,item-inventory,1,1
icon:ISW1H30,ISW1H30,item-inventory,2,2
icon:ISW1H31,ISW1H31,item-inventory,2,2
icon:ISW1H32,ISW1H32,item-inventory,1,1
icon:ISW1H33,ISW1H33,item-inventory,2,2
icon:ISW1H34,ISW1H34,item-inventory,1,1
icon:ISW1H35,ISW1H35,item-inventory,1,1
icon:ISW1H36,ISW1H36,item-inventory,1,1
icon:ISW1H37,ISW1H37,item-inventory,2,2
icon:ISW1H38,ISW1H38,item-inventory,2,2
icon:ISW1H39,ISW1H39,item-inventory,2,2
icon:ISW1H40,ISW1H40,item-inventory,2,2
icon:ISW1H41,ISW1H41,item-inventory,1,1
icon:ISW1H42,ISW1H42,item-inventory,2,2
icon:ISW1H43,ISW1H43,item-inventory,1,1
icon:ISW1H44,ISW1H44,item-inventory,2,2
icon:ISW1H45,ISW1H45,item-inventory,1,1
icon:ISW1H46,ISW1H46,item-inventory,1,1
icon:ISW1H47,ISW1H47,item-inventory,2,2
icon:ISW1H48,ISW1H48,item-inventory,2,2
icon:ISW1H49,ISW1H49,item-inventory,1,1
icon:ISW1H50,ISW1H50,item-inventory,1,1
icon:ISW1H51,ISW1H51,item-inventory,1,1
icon:ISW1H54,ISW1H54,item-inventory,1,1
icon:ISW1H54A,ISW1H54A,item-inventory,1,1
icon:ISW1H54B,ISW1H54B,item-inventory,1,1
icon:ISW1H54C,ISW1H54C,item-inventory,1,1
icon:ISW1H55,ISW1H55,item-inventory,1,1
icon:ISW1H58,ISW1H58,item-inventory,1,1
icon:ISW1H59,ISW1H59,item-inventory,1,1
icon:ISW1H60,ISW1H60,item-inventory,1,1
icon:ISW1H61,ISW1H61,item-inventory,1,1
icon:ISW1H62,ISW1H62,item-inventory,2,2
icon:ISW1H63,ISW1H63,item-inventory,2,2
icon:ISW1H64,ISW1H64,item-inventory,2,2
icon:ISW1H65,ISW1H65,item-inventory,2,2
icon:ISW1H66,ISW1H66,item-inventory,1,1
icon:ISW1H67,ISW1H67,item-inventory,1,1
icon:ISW1H68,ISW1H68,item-inventory,1,1
icon:ISW1H69,ISW1H69,item-inventory,1,1
icon:ISW1H70,ISW1H70,item-inventory,1,1
icon:ISW1H71,ISW1H71,item-inventory,1,1
icon:ISW1H72,ISW1H72,item-inventory,3,3
icon:ISW1H73,ISW1H73,item-inventory,1,1
icon:ISW1H74,ISW1H74,item-inventory,1,1
icon:ISW1H75,ISW1H75,item-inventory,1,1
icon:ISW1H76,ISW1H76,item-inventory,3,3
icon:ISW1H77,ISW1H77,item-inventory,1,1
icon:ISW1HBS,ISW1HBS,item-inventory,2,2
icon:ISW1HRC,ISW1HRC,item-inventory,1,1
icon:ISW1HRN,ISW1HRN,item-inventory,2,2
icon:ISW1HWK,ISW1HWK,item-inventory,2,2
icon:ISW2H01,ISW2H01,item-inventory,6,6
icon:ISW2H02,ISW2H02,item-inventory,3,3
icon:ISW2H03,ISW2H03,item-inventory,3,3
icon:ISW2H06,ISW2H06,item-inventory,2,2
icon:ISW2H07,ISW2H07,item-inventory,3,3
icon:ISW2H08,ISW2H08,item-inventory,2,2
icon:ISW2H09,ISW2H09,item-inventory,1,1
icon:ISW2H10,ISW2H10,item-inventory,2,2
icon:ISW2H11,ISW2H11,item-inventory,2,2
icon:ISW2H12,ISW2H12,item-inventory,2,2
icon:ISW2H13,ISW2H13,item-inventory,1,1
icon:ISW2H14,ISW2H14,item-inventory,1,1
icon:ISW2H15,ISW2H15,item-inventory,6,6
icon:ISW2H15A,ISW2H15A,item-inventory,1,1
icon:ISW2H16,ISW2H16,item-inventory,1,1
icon:ISW2H17,ISW2H17,item-inventory,2,2
icon:ISW2H20,ISW2H20,item-inventory,1,1
icon:ISW2H21,ISW2H21,item-inventory,1,1
icon:ISWOSPDR,ISWOSPDR,item-inventory,30,30
icon:ISWSEEK,ISWSEEK,item-inventory,1,1
icon:ITOME01,ITOME01,item-inventory,4,4
icon:ITOME02A,ITOME02A,item-inventory,3,3
icon:IWAND02,IWAND02,item-inventory,3,3
icon:IWAND03,IWAND03,item-inventory,4,4
icon:IWAND04,IWAND04,item-inventory,1,1
icon:IWAND05,IWAND05,item-inventory,2,2
icon:IWAND06,IWAND06,item-inventory,3,3
icon:IWAND07,IWAND07,item-inventory,5,5
icon:IWAND08,IWAND08,item-inventory,1,1
icon:IWAND09,IWAND09,item-inventory,1,1
icon:IWAND10,IWAND10,item-inventory,1,1
icon:IWAND11,IWAND11,item-inventory,2,2
icon:IWAND12,IWAND12,item-inventory,2,2
icon:IWAND13,IWAND13,item-inventory,1,1
icon:IWAND14,IWAND14,item-inventory,2,2
icon:IWAND18,IWAND18,item-inventory,1,1
icon:IWAND19,IWAND19,item-inventory,1,1
icon:IWINGS01,IWINGS01,item-inventory,2,2
icon:IWOLF,IWOLF,item-inventory,59,59
icon:IXBOW01,IXBOW01,item-inventory,4,4
icon:IXBOW02,IXBOW02,item-inventory,1,1
icon:IXBOW03,IXBOW03,item-inventory,1,1
icon:IXBOW04,IXBOW04,item-inventory,1,1
icon:IXBOW05,IXBOW05,item-inventory,1,1
icon:IXBOW06,IXBOW06,item-inventory,1,1
icon:IXBOW07,IXBOW07,item-inventory,1,1
icon:IXBOW08,IXBOW08,item-inventory,1,1
icon:IXBOW10,IXBOW10,item-inventory,1,1
icon:IXBOW11,IXBOW11,item-inventory,1,1
icon:IXBOW12,IXBOW12,item-inventory,1,1
icon:IXBOW13,IXBOW13,item-inventory,1,1
icon:IXBOW14,IXBOW14,item-inventory,1,1
icon:IXBOW15,IXBOW15,item-inventory,2,2
icon:IXBOW17,IXBOW17,item-inventory,1,1
icon:IXBOW18,IXBOW18,item-inventory,1,1
icon:MDKSUMM,MDKSUMM,item-inventory,1,1
icon:OHAROW50,OHAROW50,item-inventory,1,1
icon:OHBCNOSH,OHBCNOSH,item-description,1,1
icon:OHBCOM03,OHBCOM03,item-description,1,1
icon:OHBCOM05,OHBCOM05,item-description,1,1
icon:OHBCOM07,OHBCOM07,item-description,1,1
icon:OHBCOM12,OHBCOM12,item-inventory,1,1
icon:OHBDUST1,OHBDUST1,item-inventory,1,1
icon:OHBDUST2,OHBDUST2,item-inventory,1,1
icon:OHBINOSH,OHBINOSH,item-inventory,1,1
icon:OHBIOM03,OHBIOM03,item-inventory,1,1
icon:OHBIOM05,OHBIOM05,item-inventory,1,1
icon:OHBIOM07,OHBIOM07,item-inventory,1,1
icon:OHBIPN03,OHBIPN03,item-inventory,1,1
icon:OHBIPN05,OHBIPN05,item-inventory,1,1
icon:OHBIPN06,OHBIPN06,item-inventory,1,1
icon:OHBIPN07,OHBIPN07,item-inventory,1,1
icon:OHBIPN10,OHBIPN10,item-inventory,1,1
